AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle,,,,,,,,,
18999,18999,Dressel 20,Mainz,Kanalgraben Grundstück Wagner,49.984188,8.279096,|MIM|,MIM,, 3.8.1962.,,,,,,Germany,,,
18999,18999,Dressel 20,Mainz,Kanalgraben Grundstück Wagner,49.984188,8.279096,|MIM|,MIM,, 3.8.1962.,,,,,,Germany,,,
19000,19000,Dressel 20,Mainz,a. 1968.,49.984188,8.279096,|MIM|,MIM,,La Catria,,,,,,,,,
19000,19000,Dressel 20,Mainz,a. 1968.,49.984188,8.279096,|MIM|,MIM,,Peñaflor,,,,,,,,,
19001,19001,Dressel 20,Mainz,Oberenzahlbacher Weg,49.984188,8.279096,|MIM|,MIM,, a. 4.1.1930.,,,,,,Germany,,,
19001,19001,Dressel 20,Mainz,Oberenzahlbacher Weg,49.984188,8.279096,|MIM|,MIM,, a. 4.1.1930.,,,,,,Germany,,,
19002,19002,Dressel 20,Mainz,a.1967,49.984188,8.279096,|QIM!fN|,QIMFN,,Malpica,,,,,,,,,
19003,19003,Dressel 20,Mainz,Unterhaus-Vorgelände,49.984188,8.279096,|S·I·R|,SIR,, Lesefund,,,,,,,Germany,,
19004,19004,Dressel 20,Mainz,a.28.5.1904.,49.984188,8.279096,[L]I·T|,LIT,,,,,,,,,,,
19005,19005,Dressel 20,Mainz,Hilton II,49.984188,8.279096,LIV|,LIV,, 1981/1982.,,,,,,Germany,,,
19006,19006,Dressel 20,Mainz,Eisener Turm/Heiliggeist,49.984188,8.279096,|LIVNIM/|ELIS·SI',LIVNIMELISSI,, 20.2.1972.,,,,,,Germany,,,
19007,19007,Dressel 20,Mainz,Hilton II,49.984188,8.279096,L·IVNI|/|MELISSI|,LIVNIMELISSI,, 1981/1982.,,,,,,Germany,,,
19008,19008,Dressel 20,Mainz,Mainz,49.984188,8.279096,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias,,,,,,,,,
19009,19009,Dressel 20,Mainz,Mainz,49.984188,8.279096,|LI[VNI]·ME|/|LISSICI|,LIVNIMELISSICI,,Las Delicias,,,,,,,,,
19010,19010,Dressel 20,Mainz,Scnitt 7,49.984188,8.279096,[LIVN]IME|/[ELIS]SICI|,LIVNIMELISSICI,, Grube am Südostende,,,,,,-5.088429,Germany,,
19011,19011,Dressel 20,Mainz,1965/1966.,49.984188,8.279096,|IIIVN·MELISSI|/|ETMELISSE|,IIIVNIMELISSIETMELISSE,,Itálica,,,,,,,,,
19012,19012,Dressel 20,Mainz,Lesefunde,49.984188,8.279096,|I'I'I'VN^I·MELISSI|/|ET'MEL'I'S'S'E'|,IIIVNIMELISSIETMELISSE,, 26.4.1993,,,,,,Germany,,,
19014,19014,Dressel 20,Mainz,13.10.1992,49.984188,8.279096,[III]V'N^IMELIS'S'I'|/[ET]M'E'L'[IS]SE|,IIIVNIMELISSIETMELISSE,,Itálica,,,,,,,,,
19015,19015,Dressel 20,Mainz,IBIS-Hotel,49.984188,8.279096,|I'IIVN^IM^ELISSI|/|E'TMEL'I'SSE·|,IIIVNIMELISSIETMELISSE,, a. 1987,,,,,,Germany,,,
19016,19016,Dressel 20,Mainz,12.3.1961.,49.984188,8.279096,|I'[II]V'N^I·M^E[LIS]SI|/|E'TMELISSE·|,IIIVNIMELISSIETMELISSE,,Itálica,,,,,,,,,
19017,19017,Dressel 20,Mainz,"Brand, am",49.984188,8.279096,[IIIVNI]ME'LISSI/[ET]M'ELISSE·,IIIVNIMELISSIETMELISSE,,Itálica,,,,,,,,,
19018,19018,Dressel 20,Mainz,sek.: Bauschuttdeponie Budenheim,49.984188,8.279096,[IIIVNIME]LISSI|/[ETMELI]SSE·|,IIIVNIMELISSIETMELISSE,, a.1987,,,,,,Germany,,,
19019,19019,Dressel 20,Mainz,sek.: Bauschuttdeponie Rheinhessen,49.984188,8.279096,[IIIVNIMELISSI]E'T'|/[ME]LIS'S'E'·|,IIIVNIMELISSIETMELISSE,, Mai-Juli 1998.,,,,,,Germany,,,
19021,19021,Dressel 20,Mainz,Januar 1938.,49.984188,8.279096,|IVCV^N^DI|,IVCVNDI,,Las Delicias,,,,,,,,,
19022,19022,Dressel 20,Mainz,Steinbruch,49.984188,8.279096,|SAL·ALFO|,SALALFO,, 3.1.1903.,,,,,,Germany,,,
19023,19023,Dressel 20,Mainz,"aus einem der Schalmalseiten der Klosterkirche naheliegenden Schacht, -7m; 4-6.2.1905.",49.984188,8.279096,|L·L·I|,LLI,,,,,,,,,,,
19024,19024,Dressel 20,Mainz,a. 1984.,49.984188,8.279096,|IIC·L·M|,IICLM,,El Tejarillo,,,,,,,,,
19025,19025,Dressel 20,Mainz,Pavillon 20,49.984188,8.279096,[T]M·COR|,TMCOR,, a. 1911.,,,,,,Germany,,,
19026,19026,Dressel 20,Mainz,a. 1994.,49.984188,8.279096,|MM{C·}SNOR|,MMCSNOR,,,,,,,,,,,
19027,19027,Dressel 20,Mainz,a. 1992.,49.984188,8.279096,[G]M·M·F|,GMMF,,Azanaque-Castillejo,,,,,,,,,
19028,19028,Dressel 20,Mainz,"Hilton II; sek.: Halde Mainz-Laubenheim, 70er/80er Jahre.",49.984188,8.279096,|QMR|,QMR,,,,,,,,,,,
19029,19029,Dressel 20,Mainz,Maria Waerd-Schule,49.984188,8.279096,|PMS,PMS,, Januar 1992.,,,,,,Germany,,,
19029,19029,Dressel 20,Mainz,Maria Waerd-Schule,49.984188,8.279096,|P·M·S,PMS,, Januar 1992.,,,,,,Germany,,,
19032,19032,Dressel 20,Mainz,Hopfengartenstrasse,49.984188,8.279096,|PM^A^N^I^L·SVP|,PMANILSVP,, Mai 1956.,,,,,,Germany,,,
19033,19033,Dressel 20,Mainz,Steinbruch,49.984188,8.279096,C·M^A^RsV^A^N^I|,CMARSILVANI,, 3.1.1903.,,,,,,Germany,,,
19034,19034,Dressel 20,Mainz,Binding-Brauerei,49.984188,8.279096,|M^AVRI|,MAVRI,, 1.5.1967.,,,,,,Germany,,,
19035,19035,Dressel 20,Mainz,"Parkhochhaus,-6m; Herbst 1963.",49.984188,8.279096,|C^A^SIENIN^I,CAISENINI,,La Corregidora,,,,,,,,,
19035,19035,Dressel 20,Mainz,"Parkhochhaus,-6m; Herbst 1963.",49.984188,8.279096,M^A'V'[RI],MAVRI,,La Corregidora,,,,,,,,,
19037,19037,Dressel 20,Mainz,Hilton II,49.984188,8.279096,|FIGMED|,FIGMED,, sek.: Bauschuttdeponie.,,,,,,Germany,,,
19038,19038,Dressel 20,Mainz,Lesefunde Bereich A Nr.9,49.984188,8.279096,|M^ED^IAN^E|,MEDIANE,, 6-14.10.1994.,,,,,,Germany,,,
19039,19039,Dressel 20,Mainz,Pavillon 7,49.984188,8.279096,[|IM^I^N^IC'+,IIMINIC...,, a. 1911.,,,,,,Germany,,,
19040,19040,Dressel 20,Mainz,a. 1974.,49.984188,8.279096,|PNN|,PNN,,Alcolea del Río,,,,,,,,,
19040,19040,Dressel 20,Mainz,a. 1974.,49.984188,8.279096,|PNN|,PNN,,Arva,,,,,,,,,
19040,19040,Dressel 20,Mainz,a. 1974.,49.984188,8.279096,|PNN|,PNN,,El Tejarillo,,,,,,,,,
19040,19040,Dressel 20,Mainz,a. 1974.,49.984188,8.279096,|PNN|,PNN,,Tostoneras,,,,,,,,,
19041,19041,Dressel 20,Mainz,13.8.1960.,49.984188,8.279096,|·PNN·|,PNN,,Alcolea del Río,,,,,,,,,
19041,19041,Dressel 20,Mainz,13.8.1960.,49.984188,8.279096,|·PNN·|,PNN,,Arva,,,,,,,,,
19041,19041,Dressel 20,Mainz,13.8.1960.,49.984188,8.279096,|·PNN·|,PNN,,El Tejarillo,,,,,,,,,
19041,19041,Dressel 20,Mainz,13.8.1960.,49.984188,8.279096,|·PNN·|,PNN,,Tostoneras,,,,,,,,,
19042,19042,Dressel 20,Mainz,Lesefund,49.984188,8.279096,|PNN|,PNN,, Juli 1992.,,,,,,Germany,,,
19042,19042,Dressel 20,Mainz,Lesefund,49.984188,8.279096,|PNN|,PNN,, Juli 1992.,,,,,,Germany,,,
19042,19042,Dressel 20,Mainz,Lesefund,49.984188,8.279096,|PNN|,PNN,, Juli 1992.,,,,,,Germany,,,
19042,19042,Dressel 20,Mainz,Lesefund,49.984188,8.279096,|PNN|,PNN,, Juli 1992.,,,,,,Germany,,,
19043,19043,Dressel 20,Mainz,"Fl. Süd, Pl.2; 6.9.1996",49.984188,8.279096,|P·N·N|,PNN,,Alcolea del Río,,,,,,,,,
19043,19043,Dressel 20,Mainz,"Fl. Süd, Pl.2; 6.9.1996",49.984188,8.279096,|P·N·N|,PNN,,Arva,,,,,,,,,
19043,19043,Dressel 20,Mainz,"Fl. Süd, Pl.2; 6.9.1996",49.984188,8.279096,|P·N·N|,PNN,,El Tejarillo,,,,,,,,,
19043,19043,Dressel 20,Mainz,"Fl. Süd, Pl.2; 6.9.1996",49.984188,8.279096,|P·N·N|,PNN,,Tostoneras,,,,,,,,,
19044,19044,Dressel 20,Mainz,Lesefunde,49.984188,8.279096,P'NN|,PNN,, 5.2.1988.,,,,,,Germany,,,
19044,19044,Dressel 20,Mainz,Lesefunde,49.984188,8.279096,P'NN|,PNN,, 5.2.1988.,,,,,,Germany,,,
19044,19044,Dressel 20,Mainz,Lesefunde,49.984188,8.279096,P'NN|,PNN,, 5.2.1988.,,,,,,Germany,,,
19044,19044,Dressel 20,Mainz,Lesefunde,49.984188,8.279096,P'NN|,PNN,, 5.2.1988.,,,,,,Germany,,,
19045,19045,Dressel 20,Mainz,Eisener Turm,49.984188,8.279096,|PNNF|,PNNF,, Ende 50er Jahre.,,,,,,Germany,,,
19045,19045,Dressel 20,Mainz,Eisener Turm,49.984188,8.279096,|PNNF|,PNNF,, Ende 50er Jahre.,,,,,,Germany,,,
19045,19045,Dressel 20,Mainz,Eisener Turm,49.984188,8.279096,|PNNF|,PNNF,, Ende 50er Jahre.,,,,,,Germany,,,
19045,19045,Dressel 20,Mainz,Eisener Turm,49.984188,8.279096,|PNNF|,PNNF,, Ende 50er Jahre.,,,,,,Germany,,,
19046,19046,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F|,PNNF,,Alcolea del Río,,,,,,,,,
19046,19046,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F|,PNNF,,Arva,,,,,,,,,
19046,19046,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F|,PNNF,,El Tejarillo,,,,,,,,,
19046,19046,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F|,PNNF,,Tostoneras,,,,,,,,,
19047,19047,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F,PNNF,,Alcolea del Río,,,,,,,,,
19047,19047,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F,PNNF,,Arva,,,,,,,,,
19047,19047,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F,PNNF,,El Tejarillo,,,,,,,,,
19047,19047,Dressel 20,Mainz,"Fl. N, Grube 41; 2.9.1996.",49.984188,8.279096,|PNN^F,PNNF,,Tostoneras,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|P'N'NF',PNNF,,Alcolea del Río,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|P'N'NF',PNNF,,Arva,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|P'N'NF',PNNF,,El Tejarillo,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|P'N'NF',PNNF,,Tostoneras,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|PN'NF'|,PNNF,,Alcolea del Río,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|PN'NF'|,PNNF,,Arva,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|PN'NF'|,PNNF,,El Tejarillo,,,,,,,,,
19048,19048,Dressel 20,Mainz,a. 1982.,49.984188,8.279096,|PN'NF'|,PNNF,,Tostoneras,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|[P]NN'|,PNN?,,Alcolea del Río,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|[P]NN'|,PNN?,,Arva,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|[P]NN'|,PNN?,,El Tejarillo,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|[P]NN'|,PNN?,,Tostoneras,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|P'N'N'[-]|,PNN?,,Alcolea del Río,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|P'N'N'[-]|,PNN?,,Arva,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|P'N'N'[-]|,PNN?,,El Tejarillo,,,,,,,,,
19050,19050,Dressel 20,Mainz,a. 1986.,49.984188,8.279096,|P'N'N'[-]|,PNN?,,Tostoneras,,,,,,,,,
19052,19052,Dressel 20,Mainz,Hilton II,49.984188,8.279096,PNNN|,PNNN,, komplex 132,,,,,,,Germany,,
19053,19053,Dressel 20,Mainz,Parkhaus,49.984188,8.279096,"SNRP, sine imagine",SNRP,, Fassbrunnen,,,,,,-5.506146,Germany,,
19054,19054,Dressel 20,Mainz,"Binding, 8; 8.11.1973.",49.984188,8.279096,|SEXNR|,SEXNR,,La Catria,,,,,,,,,
19055,19055,Dressel 20,Mainz,24.12.1989.,49.984188,8.279096,|PORODV|,PORODV,,Haza del Olivo,,,,,,,,,
19055,19055,Dressel 20,Mainz,24.12.1989.,49.984188,8.279096,|PORODV|,PORODV,,La Catria,,,,,,,,,
19056,19056,Dressel 20,Mainz,Lesefund Fl.1,49.984188,8.279096,|OPBAT^I|,OPBATI,,1988,,,,,,Germany,,,
19057,19057,Dressel 20,Mainz,Bau 606,49.984188,8.279096,|OPTA^T^I|,OPTATI,, a. 1984.,,,,,,Germany,,,
19058,19058,Dressel 20,Mainz,Eisener Turm/Heiliggeist,49.984188,8.279096,|OPTATI|,OPTATI,, 20.2.1972.,,,,,,Germany,,,
19059,19059,Dressel 20,Mainz,Hilton II,49.984188,8.279096,|APE'CO|,APECO,, a. 1981,,,,,,Germany,,,
19060,19060,Dressel 20,Mainz,Bl. 1,49.984188,8.279096,[APE]CO|,APECO?,, Juni 1998,,,,,,Germany,,,
19061,19061,Dressel 20,Mainz,Lesefund,49.984188,8.279096,[POR[C·P^R'·E'|,PORCPRE?,, a. 1988,,,,,,Germany,,,
19062,19062,Dressel 20,Mainz,Hilton II,49.984188,8.279096,|FPATERNI·|,FPATERNI,, komplex 132,,,,,,-5.669186,Germany,,
19063,19063,Dressel 20,Mainz,Mainz,49.984188,8.279096,|F·PAT|/|ERNI|,FPATERNI,,,,,,,,,,,
19064,19064,Dressel 20,Mainz,a. 1968.,49.984188,8.279096,|POLYCLT^I|,POLYCLITI,,,,,,,,,,,
19065,19065,Dressel 20,Mainz,Kanalgraben,49.984188,8.279096,|PROBI|,PROBI,, 3.8.1962,,,,,,Germany,,,
19351,19351,Dressel 20,Mainz,Mainz,49.984188,8.279096,sine imagine,PROSPHORI,,,,,,,,,,,
19352,19352,Dressel 20,Mainz,Steinbruch,49.984188,8.279096,|L·Q·S|,LQS,, 16.6.1908.,,,,,,Germany,,,
19353,19353,Dressel 20,Mainz,Steinbruch,49.984188,8.279096,|PQT'IAFLA|,PQTIAFLA,, 3.1.1903,,,,,,Germany,,,
19354,19354,Dressel 20,Mainz,Fundamentgrabugen,49.984188,8.279096,[QVINT|,QVINT,, 11.1.1928,,,,,,Germany,,,
19356,19356,Dressel 20,Mainz,Brunnenanlage,49.984188,8.279096,|QSC|,QSC,,1910,,,,,,Germany,,,
19357,19357,Dressel 20,Mainz,aus der unterstenSchlammschicht,49.984188,8.279096,|LSLS|,LSLS,, 31.10.1913,,,,,,Germany,,,
19358,19358,Dressel 20,Mainz,- 6m,49.984188,8.279096,|L·S·LVPI|,LSLVPI,, 15.2.1905,,,,,,Germany,,,
19359,19359,Dressel 20,Mainz,Tiefgaragenbau zwischen Bau 701 und 705/706,49.984188,8.279096,|M·SN·A^R|,MSNAR,, 5.5.1987.,,,,,,Germany,,,
19360,19360,Dressel 20,Mainz,"Bau Tietz; -4,5 m.; 24.9.1906.",49.984188,8.279096,M·SN·AR',MSNAR,,,,,,,,,,,
19361,19361,Dressel 20,Mainz,a. 1992.,49.984188,8.279096,|MSP|,MSP,,Guadajoz,,,,,,,,,
19363,19363,Dressel 20,Mainz,St. Emmeran,49.984188,8.279096,|Q·S'P|,QSP,,,,,,,,,,,
19364,19364,Dressel 20,Mainz,Mainz,49.984188,8.279096,[Q·SP],QSP,,,,,,,,,,,
19365,19365,Dressel 20,Mainz,Mainz,49.984188,8.279096,|Q·S'P',QSP,,,,,,,,,,,
19366,19366,Dressel 20,Mainz,Garten des Klosters zu Dalheim,49.984188,8.279096,"LSSEX, sine imagine",LSSEX,,Sevilla,,,,,,,,,
19367,19367,Dressel 20,Mainz,"Fl.2, unter Kellerboden, Alte Universitätsstrasse, 9; März, 1993.",49.984188,8.279096,|P'M^VSC|,PMVSC,,,,,,,,,,,
19368,19368,Dressel 20,Mainz,Israelitischer Friedhof,49.984188,8.279096,|CSEMAI|,CSEMAI,, 21.7.1910.,,,,,,Germany,,,
19369,19369,Dressel 20,Mainz,Fundamente des Vorbaues,49.984188,8.279096,|MS^EM^PH^E^L|,MSEMPHEL,, 25.1.1910.,,,,,,Germany,,,
19370,19370,Dressel 20,Mainz,Flacher Leitungsgraben.,49.984188,8.279096,|C·SE^M*,CSEM...,,,,,,,,,,,
19371,19371,Dressel 20,Mainz,"Am Steinbruch; Keller; Lesefunde beim Baggern, 1990.",49.984188,8.279096,|CSE'MPOL|,CSEMPOL,,,,,,,,,,,
19372,19372,Dressel 20,Mainz,"in den oberen Schichten. Aufdeckung eines Bassins, zu einem römischen Badezimmer gehörig; 10.3.1932..",49.984188,8.279096,|C'SE^MPOLYC*,CSEMPOLYC...,,,,,,,,,,,
19374,19374,Dressel 20,Mainz,Flachsmarkt,49.984188,8.279096,|CA'ST^E^LA^N^I|,CASTELANI,, Pfeiler II,,,,,,-4.967047,Germany,,
19375,19375,Dressel 20,Mainz,Mainz,49.984188,8.279096,|S'N[R],SNR?,,,,,,,,,,,
19376,19376,Dressel 20,Mainz,Lesefund,49.984188,8.279096,|CEN^IH^ISPSA^E|,CENHISPSAE,, Januar 1992.,,,,,,Germany,,,
19377,19377,Dressel 20,Mainz,"Lesefunde Grabgarten 13, Bl. 1, Juni 1998",49.984188,8.279096,|CEN^H''[ISPSAE],CENHISPSAE,,huerta del río,,,,,,,,,
19378,19378,Dressel 20,Mainz,Kästrich 67/69,49.984188,8.279096,|SALS|,SALS,,Arva,,,,,,,,,
19379,19379,Dressel 20,Mainz,Mainz,49.984188,8.279096,|SAMIS|,SAMIS,,,,,,,,,,,
19380,19380,Dressel 20,Mainz,"aus 39, Bl. 1, Juni 1998.",49.984188,8.279096,|SAXOF!·E'R'R'E'O',SAXOFERREO,,Arva,,,,,,,,,
19380,19380,Dressel 20,Mainz,"aus 39, Bl. 1, Juni 1998.",49.984188,8.279096,|SAXOF!·E'R'R'E'O',SAXOFERREO,,Huerta de Belén,,,,,,,,,
19381,19381,Dressel 20,Mainz,"Bereich CG; Südprofil 23, Bl. 69, Nr. 781; 30.8.1993.",49.984188,8.279096,[S]AXO<FERR'O',SAXOFERREO,,Arva,,,,,,,,,
19381,19381,Dressel 20,Mainz,"Bereich CG; Südprofil 23, Bl. 69, Nr. 781; 30.8.1993.",49.984188,8.279096,[S]AXO<FERR'O',SAXOFERREO,,Huerta de Belén,,,,,,,,,
19382,19382,Dressel 20,Mainz,"Baugrube Bau 101, 1954/55",49.984188,8.279096,|S·L·T·SAXI^FER[RI],SLTSAXIFERRI,,,,,,,,,,,
19383,19383,Dressel 20,Mainz,Lesefunde,49.984188,8.279096,|SCA^LENSIA',SCALENSIA,, Oktober 1994.,,,,,,Germany,,,
19384,19384,Dressel 20,Mainz,aus Strasse 133 bei ehemaligem Schnorrenbergerschem Garten,49.984188,8.279096,|SCA^LE'N^S^I^A',SCALENSIA?,, 6.10.1919.,,,,,,Germany,,,
19385,19385,Dressel 20,Mainz,Am Brand,49.984188,8.279096,|FSCIM|/|NIAN'O|,FSCIMNIANO,,Las Delicias,,,,,,,,,
19386,19386,Dressel 20,Mainz,"Fl. Nord, Pl. 1+2; 11.9.1996.",49.984188,8.279096,|FSCIM|/|NIANO|,FSCIMNIANO,,Las Delicias,,,,,,,,,
19387,19387,Dressel 20,Mainz,Mainz,49.984188,8.279096,|SECVNDI|,SECVNDI,,,,,,,,,,,
19388,19388,Dressel 20,Mainz,Mainz,49.984188,8.279096,|SER|,SER,,,,,,,,,,,
19389,19389,Dressel 20,Mainz,"-3,5m; 2.12.1939.",49.984188,8.279096,|SER|,SER,,,,,,,,,,,
19390,19390,Dressel 20,Mainz,Maschinenhaus,49.984188,8.279096,|V^RI^TT^I^ER|,VRITTIER,, 5.4.1957.,,,,,,Germany,,,
19391,19391,Dressel 20,Mainz,Pavillon 19,49.984188,8.279096,|TELE$PH$|,TELEPH,,1911,,,,,,Germany,,,
19392,19392,Dressel 20,Mainz,Heereestrasse,49.984188,8.279096,|C·V[VA],CVVA?,,Barranco del Picacho,,,,,,,,,
19392,19392,Dressel 20,Mainz,Heereestrasse,49.984188,8.279096,|C·V[VA],CVVA?,,Dehesilla,,,,,,,,,
19392,19392,Dressel 20,Mainz,Heereestrasse,49.984188,8.279096,|C·V[VA],CVVA?,,La Estrella,,,,,,,,,
19393,19393,Dressel 20,Mainz,"gemauerter Keller, südwestlich der Chirurgie; 1966/67.",49.984188,8.279096,|POPV·L'[I],POPVLI,,,,,,,,,,,
19393,19393,Dressel 20,Mainz,"gemauerter Keller, südwestlich der Chirurgie; 1966/67.",49.984188,8.279096,+POR[TO],PORTO,,,,,,,,,,,
19393,19393,Dressel 20,Mainz,"gemauerter Keller, südwestlich der Chirurgie; 1966/67.",49.984188,8.279096,|Q'VI^NT|,QVINT,,,,,,,,,,,
19394,19394,Dressel 20,Mainz,Graben,49.984188,8.279096,|LV^A^L'T^ROP^H^I'M^I'|,LVALTROPHIMI?,, a. 1910.,,,,,,Germany,,,
19395,19395,Dressel 20,Mainz,hinter der Militärbäckerei in der Rheinallee (Nr. 111),49.984188,8.279096,|PV^A^LFA^V^S'[S]COR|,PVALFAVSSCOR,, 5.2.1902,,,,,,Germany,,,
19396,19396,Dressel 20,Mainz,-5-6 m..,49.984188,8.279096,+V'FAVSTI+,...VFAVSTI...?,, 21.2.1905.,,,,,,Germany,,,
19397,19397,Dressel 20,Mainz,Chattenstrasse,49.984188,8.279096,[LVALT]R'OP^H^IM^I|,LVALTROPHIMI,, Mai 1956.,,,,,,Germany,,,
19398,19398,Dressel 20,Mainz,Neubau an der Flachsmarktstrasse,49.984188,8.279096,|L·V^A^LV^I^T|,LVALVIT,, 6.9.1970.,,,,,,Germany,,,
19399,19399,Dressel 20,Mainz,8.4.1930.,49.984188,8.279096,|L·V^A^L·V|,LVALVIT,,,,,,,,,,,
19400,19400,Dressel 20,Mainz,Abfallgrube am Ende der Ludwigs- und Viktoriastrasse,49.984188,8.279096,|LVIST|,LVIST,, 10.11.1926.,,,,,,Germany,,,
19401,19401,Dressel 20,Mainz,a. 1971.,49.984188,8.279096,[V]IBIO|,VIBIO,,,,,,,,,,,
19402,19402,Dressel 20,Mainz,"155/1, Lesefund; Januar/April 1987.",49.984188,8.279096,|VIRG|,VIRG,,Villar de Brenes,,,,,,,,,
19403,19403,Dressel 20,Mainz,Bau 606,49.984188,8.279096,[VIR·AV],VIRAV,, 1984/85.,,,,,,Germany,,,
19404,19404,Dressel 20,Mainz,1965/66.,49.984188,8.279096,[V]IRII|,VIRII,,Villar de Brenes,,,,,,,,,
19405,19405,Dressel 20,Mainz,"Koblenzer Strasse; Flur 3; Römisches Gráberfeld, Bl.5, Nr. 5; 10.8.1989. ",49.984188,8.279096,+A|,...A,,,,,,,,,,,
19406,19406,Dressel 20,Mainz,Algesheimer Hof,49.984188,8.279096,+A|,...A?,, 1977/78.,,,,,,Germany,,,
19407,19407,Dressel 20,Mainz,Schnitt 3A,49.984188,8.279096,B'ABP',BABP,, a. 1957.,,,,,,Germany,,,
19408,19408,Dressel 20,Mainz,a. 1967.,49.984188,8.279096,+AGE''|,...AGE?,,,,,,,,,,,
19409,19409,Dressel 20,Mainz,"Lisenberg, am.",49.984188,8.279096,+CCL|,...CCL,,,,,,,,,,,
19410,19410,Dressel 20,Mainz,Hilton II,49.984188,8.279096,+M|,...M,, a. 1981.,,,,,,Germany,,,
19411,19411,Dressel 20,Mainz,"Fläche V, Abschnitt 8.",49.984188,8.279096,+MA|,...MA,,,,,,,,,,,
19412,19412,Dressel 20,Mainz,Dezember 1971,49.984188,8.279096,"ND, sine imagine",ND,,,,,,,,,,,
19414,19414,Dressel 20,Mainz,Universitätskliniken / Kästrich.,49.984188,8.279096,|POR[TVS],PORTVS,,,,,,,,,,,
19415,19415,Dressel 20,Mainz,"Bereich B, Grube 6, Westprofil, Bl.56, Nr. 238; a. 1993.",49.984188,8.279096,+·P|,...P?,,,,,,,,,,,
19416,19416,Dressel 20,Mainz,"Blatt 25, nr. 1; 25.10.1983.",49.984188,8.279096,|S·IV'I|,SIVI?,,,,,,,,,,,
19417,19417,Dressel 20,Mainz,Unterhaus-Vorgelände,49.984188,8.279096,ilegible,?,, Lesefund,,,,,,,Germany,,
19418,19418,Dressel 20,Mainz,a. 1910.,49.984188,8.279096,L'·I'·T',LIT?,,,,,,,,,,,
19419,19419,Dressel 20,Mainz,"Lisenberg, am.",49.984188,8.279096,|I'I+,II...?,,,,,,,,,,,
19420,19420,Dressel 20,Mainz,Mainz,49.984188,8.279096,sine imagine,?,,,,,,,,,,,
20079,20079,Dressel 20,Mainz,"Steinbruch, 16.6.1908.",49.984188,8.279096,|L·Q·S|,LQS,,Alcolea del Río,,,,,,,,,
37023,37023,Dressel 20,Mainz,Mainz,49.984188,8.279096,"A^LFO, sine imagine",ALFO,,La Catria,,,,,,,,,
18932,18932,Dressel 20,Mainz-Kastel,Mainzer Strasse,50.009937,8.282909,[LFC]A''BAB|,LFCABAB,, a. 1966,,,,,,Germany,,,
18964,18964,Dressel 20,Mainz-Kastel,"Nickelsborn, am; a. 17.6.1958.",50.009937,8.282909,|QER|,QER,,,,,,,,,,,
18993,18993,Dressel 20,Mainz-Kastel,"a. 1966, Mainzer Strasse.",50.009937,8.282909,|CIB|,CIB,,Peñaflor,,,,,,,,,
19013,19013,Dressel 20,Mainz-Kastel,a. 1912.,50.009937,8.282909,|IIIVN^I·MELISSI|/|ETMELISSE,IIIVNIMELISSIETMELISSE,,Itálica,,,,,,,,,
19020,19020,Dressel 20,Mainz-Kastel,Wiesbadener Tor (Ecke Boelckestrasse/Friedenstrasse),50.009937,8.282909,|II''IVN·MELISSI|/|ET MELISSE|,IIIVNMELISSIETMELISSE,, 6.5.1905.,,,,,,Germany,,,
