id,lat,long,type,site,code,place
28278,51.514248,-0.093145,Dressel 20,London,QNDPRI,Britania
28313,51.514248,-0.093145,Dressel 20,London,PMANISVP,Britania
33431,51.514248,-0.093145,Dressel 20,London,TAASTAC,Britania
33434,51.514248,-0.093145,Dressel 20,London,TESTULLALOSANITMS,Britania
15389,51.662222,-4.064722,Dressel 20,Loughor,GAF,Britania
15396,51.662222,-4.064722,Dressel 20,Loughor,GAF,Britania
15554,51.662222,-4.064722,Dressel 20,Loughor,CANNIRVFINI,Britania
15600,51.662222,-4.064722,Dressel 20,Loughor,CANTOQVIE,Britania
16343,51.662222,-4.064722,Dressel 20,Loughor,LSPECVLAEFCPM,Britania
16250,54.133333,-0.8,Dressel 20,Malton,IIIVNIMELISSETMELISSE,Britania
15604,53.5,-2.216667,Dressel 20,Manchester,ANTOCQVIIT,Britania
16409,53.5,-2.216667,Dressel 20,Manchester,LMVE,Britania
16680,53.5,-2.216667,Dressel 20,Manchester,QNTI,Britania
17157,53.5,-2.216667,Dressel 20,Manchester,Q,Britania
16229,52.55,0.083333,Dressel 20,March,PIVLITFILI,Britania
16195,54.7,-3.5,Dressel 20,Maryport,LIT,Britania
16395,51.268611,-2.653056,Dressel 20,Mendip Hills,PMS,Britania
15803,53.183333,-2.433333,Dressel 20,Middlewich,MMCS,Britania
15859,53.183333,-2.433333,Dressel 20,Middlewich,MCLFF,Britania
15876,53.183333,-2.433333,Dressel 20,Middlewich,QCOCL,Britania
15672,51.416667,-1.7,Dressel 20,Mildenhall,AVGGGNNNCOLEARIFCEPA,Britania
15425,55.933333,-3.05,Dressel 20,Musselburgh,LAL,Britania
15794,51.656111,-3.802222,Dressel 20,Neath,CR,Britania
15625,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,CAPF,Britania
15868,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,PCLODIICELI,Britania
16115,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,CIPALMAB,Britania
16218,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,QIAFS,Britania
16235,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,Britania
16235,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,LIVNIMELISSI,Britania
16256,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,LIVNIMELISSI,Britania
16258,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,Britania
16258,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,LIVNIMELISSIP,Britania
16352,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,QMCALIAIDIS,Britania
16857,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,SAXOFERREO,Britania
16883,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,Britania
16884,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,Britania
16917,54.988056,-1.619444,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,Britania
15679,53.75,-0.633333,Dressel 20,Newport,IIAVRHERACLAEPATETFILFBAR,Britania
15802,51.583333,-2.983333,Dressel 20,Newport,MMCS,Britania
16885,53.75,-0.633333,Dressel 20,Newport,FSCIMNIANO,Britania
15570,53.066667,-1.216667,Dressel 20,Newstead,CANTONQ,Britania
15755,53.066667,-1.216667,Dressel 20,Newstead,MCFRI,Britania
15756,53.066667,-1.216667,Dressel 20,Newstead,PCFCLBE,Britania
15774,53.066667,-1.216667,Dressel 20,Newstead,FCMA,Britania
15820,53.066667,-1.216667,Dressel 20,Newstead,MMCSVR,Britania
16125,53.066667,-1.216667,Dressel 20,Newstead,MIM,Britania
16174,53.066667,-1.216667,Dressel 20,Newstead,LIQ,Britania
16312,53.066667,-1.216667,Dressel 20,Newstead,ALFO,Britania
16422,53.066667,-1.216667,Dressel 20,Newstead,CMARISILVANI,Britania
16426,53.066667,-1.216667,Dressel 20,Newstead,FMA,Britania
16441,53.066667,-1.216667,Dressel 20,Newstead,MON,Britania
16538,53.066667,-1.216667,Dressel 20,Newstead,DOMS,Britania
16561,53.066667,-1.216667,Dressel 20,Newstead,BOPI,Britania
16631,53.066667,-1.216667,Dressel 20,Newstead,POR,Britania
16668,53.066667,-1.216667,Dressel 20,Newstead,LQS,Britania
16801,53.066667,-1.216667,Dressel 20,Newstead,FSS,Britania
16802,53.066667,-1.216667,Dressel 20,Newstead,PORGSS,Britania
16982,53.066667,-1.216667,Dressel 20,Newstead,SERB,Britania
17049,53.066667,-1.216667,Dressel 20,Newstead,LVALERTER,Britania
17142,53.066667,-1.216667,Dressel 20,Newstead,PA,Britania
17073,53.266667,-2.5,Dressel 20,Northwich,AVIHR,Britania
16891,53.116667,-0.683333,Dressel 20,Norton Disney,FSCIMNIANO,Britania
15819,55.916667,-4.45,Dressel 20,Old Kilpatrick,MMCSVR,Britania
16449,55.916667,-4.45,Dressel 20,Old Kilpatrick,GNAEC,Britania
16453,55.916667,-4.45,Dressel 20,Old Kilpatrick,GNA,Britania
16522,55.916667,-4.45,Dressel 20,Old Kilpatrick,NIGEFVAR,Britania
16779,55.916667,-4.45,Dressel 20,Old Kilpatrick,LSPBOER,Britania
16251,51.3,0.866667,Dressel 20,Ospringe,IIIVNIMELISSETMELISSE,Britania
17212,55.833333,-4.433333,Dressel 20,Paisley,LPOR,Britania
16662,54.65,-2.733333,Dressel 20,Penrith,LHEDERAQHEDERASHEDERA,Britania
17159,54.65,-2.733333,Dressel 20,Penrith,S,Britania
15527,52.583333,-0.25,Dressel 20,Peterborough,AEMEVPH,Britania
15858,52.583333,-0.25,Dressel 20,Peterborough,FCLC,Britania
16246,54.533333,-1.683333,Dressel 20,Piercebridge,LIVNIMELISSI,Britania
16936,53.333333,-3.416667,Dressel 20,Prestatyn,SE,Britania
33419,51.168333,-2.970556,Dressel 20,Puriton,VIEE,Britania
33420,51.168333,-2.970556,Dressel 20,Puriton,SP,Britania
16384,54.35,-3.4,Dressel 20,Ravenglass,MR,Britania
15446,53.8,-2.533333,Dressel 20,Ribchester,TANMAT,Britania
15462,53.8,-2.533333,Dressel 20,Ribchester,POLAR,Britania
15481,53.8,-2.533333,Dressel 20,Ribchester,GAVEL,Britania
15483,53.8,-2.533333,Dressel 20,Ribchester,ACIRGIF,Britania
15545,53.8,-2.533333,Dressel 20,Ribchester,AGRICOLAE,Britania
15549,53.8,-2.533333,Dressel 20,Ribchester,AGRICOLAE,Britania
15588,53.8,-2.533333,Dressel 20,Ribchester,CAN,Britania
16093,53.8,-2.533333,Dressel 20,Ribchester,QIAFS,Britania
16098,53.8,-2.533333,Dressel 20,Ribchester,APFS,Britania
16166,53.8,-2.533333,Dressel 20,Ribchester,QIMFN,Britania
16187,53.8,-2.533333,Dressel 20,Ribchester,CIS,Britania
16188,53.8,-2.533333,Dressel 20,Ribchester,CIS,Britania
16293,53.8,-2.533333,Dressel 20,Ribchester,MELISMELISSE,Britania
16322,53.8,-2.533333,Dressel 20,Ribchester,SLP,Britania
17013,53.8,-2.533333,Dressel 20,Ribchester,CVA,Britania
17019,53.8,-2.533333,Dressel 20,Ribchester,LVC,Britania
17107,53.8,-2.533333,Dressel 20,Ribchester,AQ,Britania
17117,53.8,-2.533333,Dressel 20,Ribchester,CA,Britania
17204,53.8,-2.533333,Dressel 20,Ribchester,M,Britania
15384,51.283333,1.333333,Dressel 20,Richborough,SA,Britania
15403,51.283333,1.333333,Dressel 20,Richborough,LAF,Britania
15418,51.283333,1.333333,Dressel 20,Richborough,POPAH,Britania
15427,51.283333,1.333333,Dressel 20,Richborough,LAL,Britania
15454,51.283333,1.333333,Dressel 20,Richborough,PORLAR,Britania
15461,51.283333,1.333333,Dressel 20,Richborough,POLAR,Britania
15487,51.283333,1.333333,Dressel 20,Richborough,ACIRGI,Britania
15497,51.283333,1.333333,Dressel 20,Richborough,ACIRGI,Britania
15498,51.283333,1.333333,Dressel 20,Richborough,ACIRGI,Britania
15518,51.283333,1.333333,Dressel 20,Richborough,AEALEX,Britania
15524,51.283333,1.333333,Dressel 20,Richborough,MAEME,Britania
15525,51.283333,1.333333,Dressel 20,Richborough,MAEME,Britania
15571,51.283333,1.333333,Dressel 20,Richborough,CANTONIQVIETI,Britania
15575,51.283333,1.333333,Dressel 20,Richborough,QVETI,Britania
15576,51.283333,1.333333,Dressel 20,Richborough,GANTON,Britania
15577,51.283333,1.333333,Dressel 20,Richborough,CANTQ,Britania
15578,51.283333,1.333333,Dressel 20,Richborough,CANTQVIETI,Britania
15579,51.283333,1.333333,Dressel 20,Richborough,CANTQVIETI,Britania
15580,51.283333,1.333333,Dressel 20,Richborough,CANTQVIET,Britania
15590,51.283333,1.333333,Dressel 20,Richborough,CANTONIQVIET,Britania
15614,51.283333,1.333333,Dressel 20,Richborough,QANTRVG,Britania
15617,51.283333,1.333333,Dressel 20,Richborough,QANTR,Britania
15650,51.283333,1.333333,Dressel 20,Richborough,TCI,Britania
15652,51.283333,1.333333,Dressel 20,Richborough,TAAPA,Britania
15653,51.283333,1.333333,Dressel 20,Richborough,TAA,Britania
15663,51.283333,1.333333,Dressel 20,Richborough,PATVIC,Britania
15666,51.283333,1.333333,Dressel 20,Richborough,DATSCOL,Britania
15690,51.283333,1.333333,Dressel 20,Richborough,BAETICRVFINI,Britania
15703,51.283333,1.333333,Dressel 20,Richborough,LCAE,Britania
15743,51.283333,1.333333,Dressel 20,Richborough,LCFPCO,Britania
15754,51.283333,1.333333,Dressel 20,Richborough,LCFPR,Britania
15788,51.283333,1.333333,Dressel 20,Richborough,QCR,Britania
15789,51.283333,1.333333,Dressel 20,Richborough,QCR,Britania
15791,51.283333,1.333333,Dressel 20,Richborough,QCR,Britania
15800,51.283333,1.333333,Dressel 20,Richborough,QCR,Britania
15806,51.283333,1.333333,Dressel 20,Richborough,MMCS,Britania
15882,51.283333,1.333333,Dressel 20,Richborough,CRATI,Britania
15924,51.283333,1.333333,Dressel 20,Richborough,IIIENNIIVL,Britania
15929,51.283333,1.333333,Dressel 20,Richborough,ENNIIVLCORONA,Britania
15934,51.283333,1.333333,Dressel 20,Richborough,ENNIIVLCORONA,Britania
15941,51.283333,1.333333,Dressel 20,Richborough,EROTIS,Britania
15956,51.283333,1.333333,Dressel 20,Richborough,LFC,Britania
15993,51.283333,1.333333,Dressel 20,Richborough,SFE,Britania
16008,51.283333,1.333333,Dressel 20,Richborough,QFN,Britania
16012,51.283333,1.333333,Dressel 20,Richborough,MFM,Britania
16021,51.283333,1.333333,Dressel 20,Richborough,LFS,Britania
16041,51.283333,1.333333,Dressel 20,Richborough,IRM,Britania
16056,51.283333,1.333333,Dressel 20,Richborough,LHRR,Britania
16064,51.283333,1.333333,Dressel 20,Richborough,HERMESF,Britania
16084,51.283333,1.333333,Dressel 20,Richborough,QIA,Britania
16086,51.283333,1.333333,Dressel 20,Richborough,QIPS,Britania
16095,51.283333,1.333333,Dressel 20,Richborough,QI,Britania
16105,51.283333,1.333333,Dressel 20,Richborough,QIAFS,Britania
16162,51.283333,1.333333,Dressel 20,Richborough,QIMFN,Britania
16172,51.283333,1.333333,Dressel 20,Richborough,FPC,Britania
16204,51.283333,1.333333,Dressel 20,Richborough,LIT,Britania
16211,51.283333,1.333333,Dressel 20,Richborough,LIT,Britania
16216,51.283333,1.333333,Dressel 20,Richborough,L,Britania
16296,51.283333,1.333333,Dressel 20,Richborough,IVNILITME,Britania
16330,51.283333,1.333333,Dressel 20,Richborough,GIPVDEGLPVDE,Britania
16331,51.283333,1.333333,Dressel 20,Richborough,CLPVDE,Britania
16335,51.283333,1.333333,Dressel 20,Richborough,HLQC,Britania
16359,51.283333,1.333333,Dressel 20,Richborough,PM,Britania
16389,51.283333,1.333333,Dressel 20,Richborough,QMR,Britania
16390,51.283333,1.333333,Dressel 20,Richborough,QMR,Britania
16417,51.283333,1.333333,Dressel 20,Richborough,PMVP,Britania
16447,51.283333,1.333333,Dressel 20,Richborough,GNAC,Britania
16454,51.283333,1.333333,Dressel 20,Richborough,MNC,Britania
16459,51.283333,1.333333,Dressel 20,Richborough,VN,Britania
16483,51.283333,1.333333,Dressel 20,Richborough,PNN,Britania
16487,51.283333,1.333333,Dressel 20,Richborough,PNN,Britania
16524,51.283333,1.333333,Dressel 20,Richborough,SOALVEN,Britania
16568,51.283333,1.333333,Dressel 20,Richborough,BROCOD,Britania
16574,51.283333,1.333333,Dressel 20,Richborough,POROHOD,Britania
16582,51.283333,1.333333,Dressel 20,Richborough,TATI,Britania
16596,51.283333,1.333333,Dressel 20,Richborough,APH,Britania
16601,51.283333,1.333333,Dressel 20,Richborough,MPM,Britania
16605,51.283333,1.333333,Dressel 20,Richborough,LPMS,Britania
16614,51.283333,1.333333,Dressel 20,Richborough,PORCPR,Britania
16669,51.283333,1.333333,Dressel 20,Richborough,LQS,Britania
16670,51.283333,1.333333,Dressel 20,Richborough,LQS,Britania
16681,51.283333,1.333333,Dressel 20,Richborough,QVINT,Britania
16725,51.283333,1.333333,Dressel 20,Richborough,PORPS,Britania
16730,51.283333,1.333333,Dressel 20,Richborough,SA,Britania
16738,51.283333,1.333333,Dressel 20,Richborough,PSA,Britania
16742,51.283333,1.333333,Dressel 20,Richborough,PSAV,Britania
16747,51.283333,1.333333,Dressel 20,Richborough,PSAVI,Britania
16760,51.283333,1.333333,Dressel 20,Richborough,LSLVPI,Britania
16765,51.283333,1.333333,Dressel 20,Richborough,LSERLVPI,Britania
16771,51.283333,1.333333,Dressel 20,Richborough,MSMACIRGI,Britania
16784,51.283333,1.333333,Dressel 20,Richborough,MP,Britania
16788,51.283333,1.333333,Dressel 20,Richborough,QSP,Britania
16810,51.283333,1.333333,Dressel 20,Richborough,SAENIANES,Britania
16820,51.283333,1.333333,Dressel 20,Richborough,SAN,Britania
16821,51.283333,1.333333,Dressel 20,Richborough,PRSAENI,Britania
16838,51.283333,1.333333,Dressel 20,Richborough,SATVRNINI,Britania
16839,51.283333,1.333333,Dressel 20,Richborough,SATVRNINI,Britania
16869,51.283333,1.333333,Dressel 20,Richborough,SCALENSIA,Britania
16873,51.283333,1.333333,Dressel 20,Richborough,SCAL,Britania
16937,51.283333,1.333333,Dressel 20,Richborough,QSESA,Britania
16949,51.283333,1.333333,Dressel 20,Richborough,CSEMPOL,Britania
16976,51.283333,1.333333,Dressel 20,Richborough,POLICLITI,Britania
16983,51.283333,1.333333,Dressel 20,Richborough,SERROM,Britania
16984,51.283333,1.333333,Dressel 20,Richborough,LSERVFI,Britania
17022,51.283333,1.333333,Dressel 20,Richborough,PVC,Britania
17028,51.283333,1.333333,Dressel 20,Richborough,PVI,Britania
17034,51.283333,1.333333,Dressel 20,Richborough,MVRVC,Britania
17037,51.283333,1.333333,Dressel 20,Richborough,CVVA,Britania
17103,51.283333,1.333333,Dressel 20,Richborough,VRITTIPVS,Britania
17122,51.283333,1.333333,Dressel 20,Richborough,DI,Britania
17136,51.283333,1.333333,Dressel 20,Richborough,M,Britania
17138,51.283333,1.333333,Dressel 20,Richborough,MAI,Britania
17148,51.283333,1.333333,Dressel 20,Richborough,PS,Britania
17167,51.283333,1.333333,Dressel 20,Richborough,TMCOR,Britania
17185,51.283333,1.333333,Dressel 20,Richborough,CLR,Britania
17193,51.283333,1.333333,Dressel 20,Richborough,IA,Britania
17194,51.283333,1.333333,Dressel 20,Richborough,I,Britania
17198,51.283333,1.333333,Dressel 20,Richborough,LID,Britania
17199,51.283333,1.333333,Dressel 20,Richborough,LAR,Britania
17209,51.283333,1.333333,Dressel 20,Richborough,OIA,Britania
17211,51.283333,1.333333,Dressel 20,Richborough,PC,Britania
17221,51.283333,1.333333,Dressel 20,Richborough,VRO,Britania
20488,51.283333,1.333333,Dressel 20,Richborough,CAQVIE,Britania
20504,51.283333,1.333333,Dressel 20,Richborough,OFGRAR,Britania
20607,51.283333,1.333333,Dressel 20,Richborough,MSP,Britania
20689,51.283333,1.333333,Dressel 20,Richborough,QCH,Britania
20697,51.283333,1.333333,Dressel 20,Richborough,QIADFS,Britania
25426,51.283333,1.333333,Dressel 20,Richborough,LPAFIRMA,Britania
25434,51.283333,1.333333,Dressel 20,Richborough,SFE,Britania
28050,51.283333,1.333333,Dressel 20,Richborough,BROCHOD,Britania
15622,52.95,-1.833333,Dressel 20,Rocester,LAPAE,Britania
15581,51.383333,0.516667,Dressel 20,Rochester,CNVIT,Britania
16233,54.083333,-0.316667,Dressel 20,Rudston,LIVNIMELISSI,Britania
16315,51.066667,-1.783333,Dressel 20,Salisbury,AELFOBISIMPRESSUMEST,Britania
15620,52.116667,-0.283333,Dressel 20,Sandy,PORLATPA,Britania
17050,52.366667,1.166667,Dressel 20,Scole,LVALTROPHIMI,Britania
16072,51.483333,-2.65,Dressel 20,Sea Mills,HISPSAENICORONA,Britania
16339,51.483333,-2.65,Dressel 20,Sea Mills,LIBE,Britania
16714,51.483333,-2.65,Dressel 20,Sea Mills,ROMANIPALMA,Britania
16892,51.483333,-2.65,Dressel 20,Sea Mills,FSCIMNIANO,Britania
16154,50.916667,0.533333,Dressel 20,Sedlescombe,QIM,Britania
16893,53.783333,-1.066667,Dressel 20,Selby,FSCIMNIANO,Britania
16589,51.533333,0.8,Dressel 20,Shoeburyness,CPCHO,Britania
15480,51.35,-1.066667,Dressel 20,Silchester,GAVEL,Britania
15583,51.35,-1.066667,Dressel 20,Silchester,CANTQ,Britania
15693,51.35,-1.066667,Dressel 20,Silchester,BELLICIANAPAGALENI,Britania
15738,51.35,-1.066667,Dressel 20,Silchester,QCCLEQCCL,Britania
15741,51.35,-1.066667,Dressel 20,Silchester,FGFIVSFM,Britania
15747,51.35,-1.066667,Dressel 20,Silchester,LCFPC,Britania
15769,51.35,-1.066667,Dressel 20,Silchester,LCM,Britania
15770,51.35,-1.066667,Dressel 20,Silchester,LCM,Britania
15828,51.35,-1.066667,Dressel 20,Silchester,MMCMF,Britania
15893,51.35,-1.066667,Dressel 20,Silchester,DEF,Britania
15898,51.35,-1.066667,Dressel 20,Silchester,CEFP,Britania
15938,51.35,-1.066667,Dressel 20,Silchester,IIENNIIVL,Britania
15949,51.35,-1.066667,Dressel 20,Silchester,TFAMV,Britania
15994,51.35,-1.066667,Dressel 20,Silchester,SFE,Britania
16058,51.35,-1.066667,Dressel 20,Silchester,PQHEHE,Britania
16060,51.35,-1.066667,Dressel 20,Silchester,PQHEF,Britania
16205,51.35,-1.066667,Dressel 20,Silchester,LIT,Britania
16206,51.35,-1.066667,Dressel 20,Silchester,LIT,Britania
16236,51.35,-1.066667,Dressel 20,Silchester,LIVNIMELISSI,Britania
16270,51.35,-1.066667,Dressel 20,Silchester,LIVNIMELIS,Britania
16271,51.35,-1.066667,Dressel 20,Silchester,LIVNIMELISSIP,Britania
16317,51.35,-1.066667,Dressel 20,Silchester,AELFO,Britania
16461,51.35,-1.066667,Dressel 20,Silchester,PNN,Britania
16510,51.35,-1.066667,Dressel 20,Silchester,SNR,Britania
16573,51.35,-1.066667,Dressel 20,Silchester,ODV,Britania
16644,51.35,-1.066667,Dressel 20,Silchester,MQFFT,Britania
16671,51.35,-1.066667,Dressel 20,Silchester,LQS,Britania
16672,51.35,-1.066667,Dressel 20,Silchester,LQS,Britania
16673,51.35,-1.066667,Dressel 20,Silchester,LQS,Britania
16678,51.35,-1.066667,Dressel 20,Silchester,QVINTANI,Britania
16746,51.35,-1.066667,Dressel 20,Silchester,PSAVITI,Britania
16807,51.35,-1.066667,Dressel 20,Silchester,LSSEPT,Britania
16911,51.35,-1.066667,Dressel 20,Silchester,FSCIMNIANI,Britania
16913,51.35,-1.066667,Dressel 20,Silchester,FSCIMNIANO,Britania
16932,51.35,-1.066667,Dressel 20,Silchester,FSCIMNIANO,Britania
16991,51.35,-1.066667,Dressel 20,Silchester,SILVESTRI,Britania
17063,51.35,-1.066667,Dressel 20,Silchester,LVALV,Britania
17064,51.35,-1.066667,Dressel 20,Silchester,LVALVIT,Britania
17074,51.35,-1.066667,Dressel 20,Silchester,ARNA,Britania
17140,51.35,-1.066667,Dressel 20,Silchester,MS,Britania
20458,51.35,-1.066667,Dressel 20,Silchester,ATTENIAECYTONIDIS,Britania
20503,51.35,-1.066667,Dressel 20,Silchester,COLOBRARIA,Britania
20590,51.35,-1.066667,Dressel 20,Silchester,MFTHRE,Britania
16138,52.983333,-0.4,Dressel 20,Sleaford,MIM,Britania
16323,52.983333,-0.4,Dressel 20,Sleaford,MLPIG,Britania
15539,50.9,-1.4,Dressel 20,Southampton,AGRICOLAE,Britania
15644,50.9,-1.4,Dressel 20,Southampton,TATILIASIATICI,Britania
16910,55.316667,-5.633333,Dressel 20,Southend,FSCIMNIANI,Britania
16989,55.316667,-5.633333,Dressel 20,Southend,SILVESTRI,Britania
15700,54.987778,-1.421389,Dressel 20,South Shields,BVR,Britania
15771,54.987778,-1.421389,Dressel 20,South Shields,LCM,Britania
15874,54.987778,-1.421389,Dressel 20,South Shields,PCLODIICELI,Britania
15878,54.987778,-1.421389,Dressel 20,South Shields,COLOBRARIA,Britania
16113,54.987778,-1.421389,Dressel 20,South Shields,CIPALMAB,Britania
16255,54.987778,-1.421389,Dressel 20,South Shields,LIVNIMELISSIP,Britania
16371,54.987778,-1.421389,Dressel 20,South Shields,MMR,Britania
16457,54.987778,-1.421389,Dressel 20,South Shields,PNI,Britania
16609,54.987778,-1.421389,Dressel 20,South Shields,QPPHRYXI,Britania
17026,54.987778,-1.421389,Dressel 20,South Shields,CVF,Britania
17124,54.987778,-1.421389,Dressel 20,South Shields,FC,Britania
17169,54.987778,-1.421389,Dressel 20,South Shields,A,Britania
15471,51.5,-0.083333,Dressel 20,Southwark,MAR,Britania
15643,51.5,-0.083333,Dressel 20,Southwark,ARVASALS,Britania
15686,51.5,-0.083333,Dressel 20,Southwark,ARAXIF,Britania
15783,51.5,-0.083333,Dressel 20,Southwark,QCR,Britania
15837,51.5,-0.083333,Dressel 20,Southwark,CALPVRNIAB,Britania
15854,51.5,-0.083333,Dressel 20,Southwark,CELSI,Britania
16059,51.5,-0.083333,Dressel 20,Southwark,PQHEHE,Britania
16142,51.5,-0.083333,Dressel 20,Southwark,MIM,Britania
16424,51.5,-0.083333,Dressel 20,Southwark,CMARSIL,Britania
16944,51.5,-0.083333,Dressel 20,Southwark,CSEMPPOLYCL,Britania
17016,51.5,-0.083333,Dressel 20,Southwark,LVA,Britania
17062,51.5,-0.083333,Dressel 20,Southwark,LVALEVIT,Britania
17177,51.5,-0.083333,Dressel 20,Southwark,ANO,Britania
15861,51.433333,-0.516667,Dressel 20,Staines,MCLSH,Britania
15436,51.833333,-0.25,Dressel 20,St. Albans,SALSE,Britania
15443,51.833333,-0.25,Dressel 20,St. Albans,SAMIS,Britania
15619,51.833333,-0.25,Dressel 20,St. Albans,LANTSVRI,Britania
15624,51.833333,-0.25,Dressel 20,St. Albans,CAPACAPN,Britania
15648,51.833333,-0.25,Dressel 20,St. Albans,TATILIASI,Britania
15664,51.833333,-0.25,Dressel 20,St. Albans,PATVPTM,Britania
15725,51.833333,-0.25,Dressel 20,St. Albans,QCC,Britania
15736,51.833333,-0.25,Dressel 20,St. Albans,QCCIL,Britania
15761,51.833333,-0.25,Dressel 20,St. Albans,ICI,Britania
15787,51.833333,-0.25,Dressel 20,St. Albans,QCR,Britania
