,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionDateStartYear,ProductionDateEndYear,ProductionPlaceTitle,CountryTitle
,15408,Dressel 20,London,London,51.514248,-0.093145,|Q·A·GEME[LLI],QAGEMELLI,,,,,United Kingdom
,15410,Dressel 20,London,London,51.514248,-0.093145,"LAGER, sine imagine",LAGER,,,,Alcotrista,United Kingdom
,15410,Dressel 20,London,London,51.514248,-0.093145,"LAGER, sine imagine",LAGER,,,,Isla del Castillo,United Kingdom
,15410,Dressel 20,London,London,51.514248,-0.093145,"LAGER, sine imagine",LAGER,,,,Las Ánimas,United Kingdom
,15413,Dressel 20,London,London,51.514248,-0.093145,|PO<R^TPAH|,PORTPAH,,,,Cruz Verde,United Kingdom
,15414,Dressel 20,London,London,51.514248,-0.093145,|PORTP'AH'|,PORTPAH,,,,Cruz Verde,United Kingdom
,15421,Dressel 20,London,London,51.514248,-0.093145,|PAHSCA^LS|,PAHSCALS,,,,Cerro de los Pesebres,United Kingdom
,15422,Dressel 20,London,London,51.514248,-0.093145,|P·A·H·SCA^L·S|,PAHSCALS,,,,Cerro de los Pesebres,United Kingdom
,15423,Dressel 20,London,London,51.514248,-0.093145,|PAHSCA^L[S],PAHSCALS,,,,Cerro de los Pesebres,United Kingdom
,15428,Dressel 20,London,London,51.514248,-0.093145,LAL,LAL,,,,Las Valbuenas,United Kingdom
,15428,Dressel 20,London,London,51.514248,-0.093145,LAL,LAL,,,,Tarancón,United Kingdom
,15437,Dressel 20,London,London,51.514248,-0.093145,|CAM|,CAM,,,,,United Kingdom
,15438,Dressel 20,London,London,51.514248,-0.093145,"CAM, sine imagine",CAM,,,,,United Kingdom
,15449,Dressel 20,London,London,51.514248,-0.093145,|L·A{·/·}P|,LAP,,,,,United Kingdom
,15451,Dressel 20,London,London,51.514248,-0.093145,+AR|,...AR,,,,,United Kingdom
,15453,Dressel 20,London,London,51.514248,-0.093145,|POR·L·AR|,PORLAR,,,,La Catria,United Kingdom
,15457,Dressel 20,London,London,51.514248,-0.093145,|{PO}RLAR|,PORLAR,,,,La Catria,United Kingdom
,15458,Dressel 20,London,London,51.514248,-0.093145,|{PO}RL^AR|,PORLAR,,,,La Catria,United Kingdom
,15460,Dressel 20,London,London,51.514248,-0.093145,|PO·L!·A!R|,POLAR,,,,,United Kingdom
,15464,Dressel 20,London,London,51.514248,-0.093145,"MAR, sine imagine",MAR,,,,Itálica,United Kingdom
,15466,Dressel 20,London,London,51.514248,-0.093145,|MAR|,MAR,,,,Itálica,United Kingdom
,15467,Dressel 20,London,London,51.514248,-0.093145,|M·A·R|,MAR,,,,Azanaque-Castillejo,United Kingdom
,15470,Dressel 20,London,London,51.514248,-0.093145,|M·A·R|,MAR,,,,Azanaque-Castillejo,United Kingdom
,15473,Dressel 20,London,London?,51.514248,-0.093145,|MRA' & |MRR',MRA & MRR,,,,,United Kingdom
,15474,Dressel 20,London,London,51.514248,-0.093145,|PAR|,PAR,,117,138,,United Kingdom
,15479,Dressel 20,London,London,51.514248,-0.093145,|V^AS|,VAS,,,,,United Kingdom
,15495,Dressel 20,London,London,51.514248,-0.093145,|ACIRGI((palma))|,ACIRGI,,,,Itálica,United Kingdom
,15496,Dressel 20,London,London,51.514248,-0.093145,|ACIRGI|,ACIRGI (ACIRCI),,,,Itálica,United Kingdom
,15501,Dressel 20,London,London,51.514248,-0.093145,|ACIRGI|,ACIRGI (ACIRCI),,,,Itálica,United Kingdom
,15502,Dressel 20,London,London,51.514248,-0.093145,|ACIRGIF|,ACIRGIF,,,,,United Kingdom
,15503,Dressel 20,London,London,51.514248,-0.093145,|ACAGI|,ACAGI,,,,,United Kingdom
,15511,Dressel 20,London,London,51.514248,-0.093145,|ACIR'CI|,ACIRGI,,,,Itálica,United Kingdom
,15513,Dressel 20,London,London,51.514248,-0.093145,|Q·A^EL[^I]M^IN[^I]C[IA^N^I],QAELIMINICIANI,,,,,United Kingdom
,15514,Dressel 20,London,London,51.514248,-0.093145,|T·A^E^L[?]·P·C|,TAELPC,,70,120,,United Kingdom
,15515,Dressel 20,London,London,51.514248,-0.093145,|·M^A^E^L]·A^L^E·X|,MAELALEX,,,,El Mohino,United Kingdom
,15519,Dressel 20,London,London,51.514248,-0.093145,|{·M^A^E}·A^L^EX|,MAEALEX,,,,,United Kingdom
,15541,Dressel 20,London,London,51.514248,-0.093145,|AGRICOLAE|,AGRICOLAE,,,,Casa de Mingaobez,United Kingdom
,15542,Dressel 20,London,London,51.514248,-0.093145,|AGRICOLAE|,AGRICOLAE,,,,Casa de Mingaobez,United Kingdom
,15547,Dressel 20,London,London,51.514248,-0.093145,A'G'R'I'C'O'L^A^E|,AGRICOLAE,,,,Casa de Mingaobez,United Kingdom
,15553,Dressel 20,London,London,51.514248,-0.093145,|C·A^M^P·GA^L·OD|,CAMPGALOD,,,,El Marchante,United Kingdom
,15562,Dressel 20,London,London,51.514248,-0.093145,|L·CA^N·SEC| & |L·CA^V·SEC|,LCANSEC & LCAVSEC,,,,,United Kingdom
,15574,Dressel 20,London,London,51.514248,-0.093145,[(C+J321·)(ANT)·QVI]+J189,CANTQVIE,,,,,United Kingdom
,15587,Dressel 20,London,London,51.514248,-0.093145,|CA^N^T{O·}| & |CA^T{O·}|,CANTO & CATO,,,,,United Kingdom
,15589,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^IQVI|,CANTONIQVI,,,,Alcolea del Río,United Kingdom
,15594,Dressel 20,London,London,51.514248,-0.093145,|C·A^N^T·Q|,CANTQ,,55,70,,United Kingdom
,15595,Dressel 20,London,London,51.514248,-0.093145,|CA^N^T'·+,CANT...,,40,170,,United Kingdom
,15596,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^I·QVI^E'+,CANTONIQVIE,,,,Alcolea del Río,United Kingdom
,15603,Dressel 20,London,London,51.514248,-0.093145,[CANT]ON[I]Q'V'[ETI],CANTONIQVIE,,,,Alcolea del Río,United Kingdom
,15608,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^IQVI^E^T|,CANTONIQVIET,,,,Alcolea del Río,United Kingdom
,15609,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^IQV+,CANTONIQV,,,,Alcolea del Río,United Kingdom
,15610,Dressel 20,London,London,51.514248,-0.093145,[C]AN^TON^IQV^IET+,CANTONIQVIET,,,,Alcolea del Río,United Kingdom
,15611,Dressel 20,London,London,51.514248,-0.093145,|CAN^TQVI E'TI|,CANTQVIETI,,,,,United Kingdom
,15612,Dressel 20,London,London,51.514248,-0.093145,CAN^TON^IQ'V+,CANTONIQV,,,,Alcolea del Río,United Kingdom
,15613,Dressel 20,London,London,51.514248,-0.093145,"QANTRVG, sine imagine",QANTRVG,,,,,United Kingdom
,15615,Dressel 20,London,London,51.514248,-0.093145,|Q'·A^N^T^IR^VG|,QANTRVG,,,,,United Kingdom
,15626,Dressel 20,London,London,51.514248,-0.093145,"CAPF, sine imagine",CAPF,,,,Castillo de Azanaque,United Kingdom
,15629,Dressel 20,London,London,51.514248,-0.093145,|C·A^P·F*,CAPF,,,,Castillo de Azanaque,United Kingdom
,15632,Dressel 20,London,London,51.514248,-0.093145,|C·A^P·F,CAPF,,,,Castillo de Azanaque,United Kingdom
,15639,Dressel 20,London,London,51.514248,-0.093145,|P·AR^V^A|,PARVA,,,,La Catria,United Kingdom
,15642,Dressel 20,London,London,51.514248,-0.093145,PORT''AR^V^A,PORTARVA,,,,,United Kingdom
,15646,Dressel 20,London,London,51.514248,-0.093145,[T·ATIL^I·ASI]ATICI|,TATILIASIATICI,,,,Adelfa,United Kingdom
,15646,Dressel 20,London,London,51.514248,-0.093145,[T·ATIL^I·ASI]ATICI|,TATILIASIATICI,,,,Guadajoz,United Kingdom
,15646,Dressel 20,London,London,51.514248,-0.093145,[T·ATIL^I·ASI]ATICI|,TATILIASIATICI,,,,Juan Barba,United Kingdom
,15647,Dressel 20,London,London,51.514248,-0.093145,[TATILIASI]AT^ICI|,...ATICI,,,,,United Kingdom
,15654,Dressel 20,London,London,51.514248,-0.093145,+I'TICI|,ITICI,,,,,United Kingdom
,15656,Dressel 20,London,London,51.514248,-0.093145,"A·AT·RV, sine imagine",AATRV,,,,,United Kingdom
,15658,Dressel 20,London,London,51.514248,-0.093145,|LA^TR^V|,LATRV,,,,,United Kingdom
,15659,Dressel 20,London,St. Bride's Church,51.514248,-0.093145,|L·AT·RVS|,LATRVS,,,,,United Kingdom
,15661,Dressel 20,London,London,51.514248,-0.093145,|L·A^T·SV|,LATSV,,55,80,,United Kingdom
,15670,Dressel 20,London,London,51.514248,-0.093145,|A^TITT^A^E|,ATITTAE,,,,Berro II,United Kingdom
,15689,Dressel 20,London,London,51.514248,-0.093145,|BA^ET'[I]C'I'|,BAETICI,,,,,United Kingdom
,15692,Dressel 20,London,London,51.514248,-0.093145,|BELLI'B|,BELLIB,,,,,United Kingdom
,15697,Dressel 20,London,London,51.514248,-0.093145,"BELLVCI, sine imagine",BELLVCI,,,,,United Kingdom
,15699,Dressel 20,London,London,51.514248,-0.093145,|B(-)FIG|,BFIG,,,,,United Kingdom
,15701,Dressel 20,London,London,51.514248,-0.093145,|(-)C(-)|,C,,,,La Estacada,United Kingdom
,15705,Dressel 20,London,London,51.514248,-0.093145,|L·CA^N^TP|,LCANTP,,,,La Catria,United Kingdom
,15711,Dressel 20,London,London,51.514248,-0.093145,|FCCVF''IA|,FCCVFIA,,,,,United Kingdom
,15714,Dressel 20,London,London,51.514248,-0.093145,|MCC(-)|,MCC,,,,Cerro de los Pesebres,United Kingdom
,15714,Dressel 20,London,London,51.514248,-0.093145,|MCC(-)|,MCC,,,,Madueño,United Kingdom
,15717,Dressel 20,London,London,51.514248,-0.093145,|Q·C·+,QC...,,,,,United Kingdom
,15719,Dressel 20,London,London,51.514248,-0.093145,|Q·C·+,QC...,,,,,United Kingdom
,15728,Dressel 20,London,London,51.514248,-0.093145,Q·C·+,QC...,,,,,United Kingdom
,15729,Dressel 20,London,London,51.514248,-0.093145,|Q·C·C|,QCC,,,,Las Sesenta,United Kingdom
,15730,Dressel 20,London,London,51.514248,-0.093145,|((palma))Q·C·C((palma))|,QCC,,,,Las Sesenta,United Kingdom
,15739,Dressel 20,London,London,51.514248,-0.093145,|QCCLE((palma))|,QCCLE,,,,Las Sesenta,United Kingdom
,15744,Dressel 20,London,London,51.514248,-0.093145,|L'·C·F·P·{C·}O|,LCFPCO,,,,,United Kingdom
,15749,Dressel 20,London,London,51.514248,-0.093145,L{C·}F·P·C·E'+,LCFPCE...,,,,,United Kingdom
,15751,Dressel 20,London,London,51.514248,-0.093145,|L·C·F·P+,LCFP...,,,,,United Kingdom
,15753,Dressel 20,London,London,51.514248,-0.093145,|CCI'I',CCII,,,,,United Kingdom
,15764,Dressel 20,London,London,51.514248,-0.093145,|Q·C·L|,QCL,,,,Sevilla,United Kingdom
,15781,Dressel 20,London,London,51.514248,-0.093145,Q'·CR'|,QCR,,,,Sevilla,United Kingdom
,15792,Dressel 20,London,London,51.514248,-0.093145,|QCR|,QCR,,,,Sevilla,United Kingdom
,15795,Dressel 20,London,London,51.514248,-0.093145,|Q·C·R^V^A!|,QCRVA,,,,,United Kingdom
,15830,Dressel 20,London,London,51.514248,-0.093145,"LCSOL, sine imagine",LCSOL,,,,La Catria Alta,United Kingdom
,15831,Dressel 20,London,London,51.514248,-0.093145,|LCS''OL|,LCSOL,,,,La Catria Alta,United Kingdom
,15833,Dressel 20,London,London,51.514248,-0.093145,|L·C·S·OL|,LCSOL,,,,La Catria Alta,United Kingdom
,15834,Dressel 20,London,London,51.514248,-0.093145,|L·C·S·OL|,LCSOL,,,,La Catria Alta,United Kingdom
,15835,Dressel 20,London,London,51.514248,-0.093145,|L·C·T|,LCT,,,,Tierras del Judío,United Kingdom
,15838,Dressel 20,London,London,51.514248,-0.093145,+C'A^L~PV^RN^I'·B,...CALPVRNIB,,,,,United Kingdom
,15841,Dressel 20,London,London,51.514248,-0.093145,|CA^L·PV^R·N^I| & |CA^L·PV^R·N|,CALPVRNI & CALPVRN,,,,,United Kingdom
,15843,Dressel 20,London,London,51.514248,-0.093145,|Q·CA^L·M^A^RSI|,QCALMARSI,,50,70,,United Kingdom
,15847,Dressel 20,London,London,51.514248,-0.093145,"IICAMILIMELISSI, sine imagine",IICAMILIMELISSI,,,,Arva,United Kingdom
,15847,Dressel 20,London,London,51.514248,-0.093145,"IICAMILIMELISSI, sine imagine",IICAMILIMELISSI,,,,Las Delicias,United Kingdom
,15852,Dressel 20,London,London,51.514248,-0.093145,|KASTELLANI|,KASTELLANI,,,,,United Kingdom
,15853,Dressel 20,London,London,51.514248,-0.093145,|CASTELA^N^I|,CASTELLANI,,,,El Temple,United Kingdom
,15866,Dressel 20,London,London,51.514248,-0.093145,|SCLT|,SCLT…,,,,Malpica Sur,United Kingdom
,15877,Dressel 20,London,London,51.514248,-0.093145,|Q·COCL*,QCOCL…,,,,,United Kingdom
,15879,Dressel 20,London,London,51.514248,-0.093145,"FCON, sine imagine",FCON,,,,,United Kingdom
,15880,Dressel 20,London,London,51.514248,-0.093145,|CCR^ASSISE''M^N^I|,CCRASSISEMNI,,,,,United Kingdom
,15881,Dressel 20,London,London,51.514248,-0.093145,[CC(RA)SSI(SE)M^N^I],CCRASSISEMNI,,,,,United Kingdom
,15904,Dressel 20,London,London,51.514248,-0.093145,"OLMEN, sine imagine",OLMEN,,,,,United Kingdom
,15913,Dressel 20,London,London,51.514248,-0.093145,+C'EN^IH^ISPSA^E|,CENNIHISPSAE,,,,huerta del río,United Kingdom
,15936,Dressel 20,London,London,51.514248,-0.093145,[E]NN^I·IV^L|,ENNIIVL,,,,,United Kingdom
,15939,Dressel 20,London,London,51.514248,-0.093145,"EROTIS, sine imagine",EROTIS,,,,Azanaque-Castillejo,United Kingdom
,15951,Dressel 20,London,London,51.514248,-0.093145,|C·FAV|,CFAV,,,,,United Kingdom
,15952,Dressel 20,London,London,51.514248,-0.093145,|C·F·A·V|,CFAV,,41,54,,United Kingdom
,15957,Dressel 20,London,London,51.514248,-0.093145,|LFC'*,LFC…,,175,225,Alcotrista,United Kingdom
,15959,Dressel 20,London,London,51.514248,-0.093145,"LFCCOL, sine imagine",LFCCOL,,201,300,,United Kingdom
,15963,Dressel 20,London,London,51.514248,-0.093145,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Isla del Castillo,United Kingdom
,15963,Dressel 20,London,London,51.514248,-0.093145,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Las Ánimas,United Kingdom
,15965,Dressel 20,London,London,51.514248,-0.093145,L'FCC·VF'C'N'+,LFFCCVFCN...,,,,,United Kingdom
,15976,Dressel 20,London,London,51.514248,-0.093145,|L·FCRFTCN^VFI((hedera))|,LFCRESCCVFI,,,,,United Kingdom
,16009,Dressel 20,London,London,51.514248,-0.093145,|Q·F·G|,QFG,,,,,United Kingdom
,16011,Dressel 20,London,London,51.514248,-0.093145,|Q·F·V^L|,QFVL,,,,,United Kingdom
,16014,Dressel 20,London,London,51.514248,-0.093145,M'FN|,MFN,,50,60,Alcotrista,United Kingdom
,16031,Dressel 20,London,London,51.514248,-0.093145,|CF·SA'II|,CFSA,,,,,United Kingdom
,16032,Dressel 20,London,London,51.514248,-0.093145,|Q·FV'|,QFV,,,,Peñaflor,United Kingdom
,16034,Dressel 20,London,London,51.514248,-0.093145,|C·F'[VA]|,CFVA,,,,,United Kingdom
,16036,Dressel 20,London,London,51.514248,-0.093145,|FA^V~S^T^IN^NI^B|,FAVSTINNIB,,,,,United Kingdom
,16042,Dressel 20,London,London,51.514248,-0.093145,|FIRMISAE|,FIRMISAE,,,,,United Kingdom
,16043,Dressel 20,London,London,51.514248,-0.093145,M'·FLA^V^I·TI^TVR^I|,MFLAVITITVRI,,,,Casa de Mingaobez (Este),United Kingdom
,16046,Dressel 20,London,London,51.514248,-0.093145,|GALLICI|,GALLICI,,,,El Temple,United Kingdom
,16048,Dressel 20,London,London,51.514248,-0.093145,|P^H^I^LO|,PHILO,,,,,United Kingdom
,16053,Dressel 20,London,London,51.514248,-0.093145,|P^H^I^LO|,PHILO,,,,,United Kingdom
,16054,Dressel 20,London,London,51.514248,-0.093145,|P^H^I^LO|,PHILO,,,,,United Kingdom
,16055,Dressel 20,London,London,51.514248,-0.093145,|P^HOE'[BI],PHOEBI…,,,,La Umbría de Moratalla,United Kingdom
,16067,Dressel 20,London,London,51.514248,-0.093145,|HILARI|,HILARI,,,,,United Kingdom
,16074,Dressel 20,London,London,51.514248,-0.093145,HISP·SA^EN^I((corona))|,HISPSAENI,,,,huerta del río,United Kingdom
,16089,Dressel 20,London,London,51.514248,-0.093145,|QIAFS|,QIAFS,,,,Malpica,United Kingdom
,16097,Dressel 20,London,London,51.514248,-0.093145,|QI·A·S|,QIAS,,,,,United Kingdom
,16099,Dressel 20,London,London,51.514248,-0.093145,|QI·A·S|,QIAS,,,,,United Kingdom
,16102,Dressel 20,London,London,51.514248,-0.093145,|GIA^L'B|,CIALB (GIALB),,,,Malpica,United Kingdom
,16130,Dressel 20,London,London,51.514248,-0.093145,|MIM|,MIM,,,,La Catria,United Kingdom
,16130,Dressel 20,London,London,51.514248,-0.093145,|MIM|,MIM,,,,Peñaflor,United Kingdom
,16132,Dressel 20,London,London,51.514248,-0.093145,|M·I·M|,MIM,,,,La Catria,United Kingdom
,16132,Dressel 20,London,London,51.514248,-0.093145,|M·I·M|,MIM,,,,Peñaflor,United Kingdom
,16133,Dressel 20,London,London,51.514248,-0.093145,|MIM|,MIM,,,,La Catria,United Kingdom
,16133,Dressel 20,London,London,51.514248,-0.093145,|MIM|,MIM,,,,Peñaflor,United Kingdom
,16134,Dressel 20,London,London,51.514248,-0.093145,|MI'+,MI...,,,,,United Kingdom
,16135,Dressel 20,London,London,51.514248,-0.093145,|M·IM|,MIM,,40,100,La Catria,United Kingdom
,16135,Dressel 20,London,London,51.514248,-0.093145,|M·IM|,MIM,,40,100,Peñaflor,United Kingdom
,16143,Dressel 20,London,London,51.514248,-0.093145,|MIM|,MIM,,69,96,La Catria,United Kingdom
,16143,Dressel 20,London,London,51.514248,-0.093145,|MIM|,MIM,,69,96,Peñaflor,United Kingdom
,16144,Dressel 20,London,London,51.514248,-0.093145,|(-)MIM(-)|,MIM,,,,La Catria,United Kingdom
,16144,Dressel 20,London,London,51.514248,-0.093145,|(-)MIM(-)|,MIM,,,,Peñaflor,United Kingdom
,16147,Dressel 20,London,London,51.514248,-0.093145,|M·I·MOPSI|,MIMOPSI,,,,Los Guerras,United Kingdom
,16160,Dressel 20,London,London,51.514248,-0.093145,|QIMFN',QIMFN,,,,Malpica,United Kingdom
,16163,Dressel 20,London,London,51.514248,-0.093145,|Q!IMOfp+,QIMOFP,,,,,United Kingdom
,16167,Dressel 20,London,London,51.514248,-0.093145,|QIM!f!N',QIMFN,,,,Malpica,United Kingdom
,16171,Dressel 20,London,London,51.514248,-0.093145,|FIP·C*,FIPC…,,,,,United Kingdom
,16177,Dressel 20,London,London,51.514248,-0.093145,|C·IR·EXOF+,CIREXOF...,,,,,United Kingdom
,16180,Dressel 20,London,London,51.514248,-0.093145,PIROP| & PIROI^P|,PIROP & PIROIP,,,,,United Kingdom
,16181,Dressel 20,London,London,51.514248,-0.093145,|P'·I·RP·|,PIRP,,,,,United Kingdom
,16182,Dressel 20,London,London,51.514248,-0.093145,|S·I·R|,SIR,,,,,United Kingdom
,16184,Dressel 20,London,London,51.514248,-0.093145,|SIREXO·FA^NI''|,SIREXOFANI,,,,,United Kingdom
,16185,Dressel 20,London,London,51.514248,-0.093145,|AIS|,AIS,,50,60,Sevilla,United Kingdom
,16203,Dressel 20,London,London,51.514248,-0.093145,|L·I·T|,LIT,,,,,United Kingdom
,16219,Dressel 20,London,London,51.514248,-0.093145,|C·IVII|,CIVII,,,,,United Kingdom
,16220,Dressel 20,London,London,51.514248,-0.093145,"C·IV·R, sine imagine",CIVR,,,,,United Kingdom
,16225,Dressel 20,London,London,51.514248,-0.093145,P'·I^V^L^I·CR[IS]P[I]|,PIVLICRISPI,,,,El Marchante,United Kingdom
,16227,Dressel 20,London,London,51.514248,-0.093145,|CIVLI·SVRI|,CIVLISVRI,,,,,United Kingdom
,16228,Dressel 20,London,London,51.514248,-0.093145,|CI^V^L^I'|,CIVLI,,55,80,,United Kingdom
,16231,Dressel 20,London,London,51.514248,-0.093145,|I'V'L·TEREN|,IVLTEREN,,,,Malpica Sur,United Kingdom
,16244,Dressel 20,London,London,51.514248,-0.093145,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,Las Delicias,United Kingdom
,16245,Dressel 20,London,London,51.514248,-0.093145,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,Las Delicias,United Kingdom
,16268,Dressel 20,London,London,51.514248,-0.093145,|L((hedera))IVNI|/[MEL]ISSI|,LIVNIMELISSI,,,,Arva,United Kingdom
,16274,Dressel 20,London,London,51.514248,-0.093145,L'·IVNI·M'/ELISS·P|,LIVNIMELISSIP,,160,190,Arva,United Kingdom
,16287,Dressel 20,London,London,51.514248,-0.093145,|IIIVN^I((hedera))M^ELISSI|/|[?]EMELISSE((hedera))|,IIIVNIMELISSIEMELISSE,,,,Itálica,United Kingdom
,16289,Dressel 20,London,London,51.514248,-0.093145,+ELISSI|/+LISSE((hedera))|,...IIIVNIMELISSILISSE,,180,230,,United Kingdom
,16290,Dressel 20,London,London,51.514248,-0.093145,|IIIVN^I·M^EL+/|ETMELI+,IIIVNIMEL...ETMELI...,,250,300,Itálica,United Kingdom
,16291,Dressel 20,London,London,51.514248,-0.093145,|I'I'I'V'N^I·M^ELISSI|/|ETMELISSE((hedera))|,IIIVNIMELISSIETMELISSE,,,,Itálica,United Kingdom
,16306,Dressel 20,London,London,51.514248,-0.093145,|M·L·FIDI|,MLFIDI,,,,,United Kingdom
,16308,Dressel 20,London,London,51.514248,-0.093145,"ALFO, sine imagine",ALFO,,,,La Catria,United Kingdom
,16314,Dressel 20,London,London,51.514248,-0.093145,|A·L·FO|,ALFO,,,,La Catria,United Kingdom
,16326,Dressel 20,London,London,51.514248,-0.093145,|CLPV((hedera))|,CLPV,,,,La Catria,United Kingdom
,16328,Dressel 20,London,London,51.514248,-0.093145,|{C·}L·PV((hedera))|,CLPV,,180,250,La Catria,United Kingdom
,16333,Dressel 20,London,London,51.514248,-0.093145,|H^LQ|,HLQ,,,,,United Kingdom
,16355,Dressel 20,London,London,51.514248,-0.093145,|VM+,VM...,,,,,United Kingdom
,16358,Dressel 20,London,London,51.514248,-0.093145,|PMF'R''PO|,PMFRPO,,,,,United Kingdom
,16360,Dressel 20,London,London,51.514248,-0.093145,"PORPMH, sine imagine",PORPMH,,,,,United Kingdom
,16373,Dressel 20,London,London,51.514248,-0.093145,|P·MR|,PMR,,40,70,,United Kingdom
,16374,Dressel 20,London,London,51.514248,-0.093145,"QMR, sine imagine",QMR,,,,,United Kingdom
,16387,Dressel 20,London,London,51.514248,-0.093145,|QMR|,QMR,,,,,United Kingdom
,16391,Dressel 20,London,London,51.514248,-0.093145,|QMR|,QMR,,,,,United Kingdom
,16392,Dressel 20,London,London,51.514248,-0.093145,|QMR|,QMR,,,,,United Kingdom
,16400,Dressel 20,London,London,51.514248,-0.093145,QMS|,QMS,,,,La Catria,United Kingdom
,16401,Dressel 20,London,London,51.514248,-0.093145,|((palma)){G·}M·T((palma))|,GMT,,,,,United Kingdom
,16408,Dressel 20,London,London,51.514248,-0.093145,[L]MV^E,LMVE,,,,Alcolea del Río,United Kingdom
,16408,Dressel 20,London,London,51.514248,-0.093145,[L]MV^E,LMVE,,,,Mejía,United Kingdom
,16408,Dressel 20,London,London,51.514248,-0.093145,[L]MV^E,LMVE,,,,Villar Tesoro,United Kingdom
,16412,Dressel 20,London,London,51.514248,-0.093145,|L·MV[E],LMVE,,,,Alcolea del Río,United Kingdom
,16412,Dressel 20,London,London,51.514248,-0.093145,|L·MV[E],LMVE,,,,Mejía,United Kingdom
,16412,Dressel 20,London,London,51.514248,-0.093145,|L·MV[E],LMVE,,,,Villar Tesoro,United Kingdom
,16414,Dressel 20,London,London,51.514248,-0.093145,"MANIMV, sine imagine",MANIMV,,,,,United Kingdom
,16418,Dressel 20,London,London,51.514248,-0.093145,|[P]MAN^IL^ISV[PE],PMANILISVPE,,,,,United Kingdom
,16419,Dressel 20,London,London,51.514248,-0.093145,|P·M^AN^IL^I·SV^PE''|,PMANILISVPE,,,,,United Kingdom
,16420,Dressel 20,London,London,51.514248,-0.093145,|P·M^An^ISV|,PMANISV,,,,,United Kingdom
,16421,Dressel 20,London,London,51.514248,-0.093145,|P·M^AnSV|,PMANSV,,,,,United Kingdom
,16425,Dressel 20,London,London,51.514248,-0.093145,|C·M^ARSI^L|,CMARISIL,,,,El Temple,United Kingdom
,16429,Dressel 20,London,London,51.514248,-0.093145,|M^AVRI',MAVRI,,,,La Corregidora,United Kingdom
,16430,Dressel 20,London,London,51.514248,-0.093145,|MVR|,MVR,,,,,United Kingdom
,16432,Dressel 20,London,London,51.514248,-0.093145,[II]IMIN^ICIO^R|,IIIMINICIOR,,,,,United Kingdom
,16440,Dressel 20,London,London,51.514248,-0.093145,|PMOCV+/|F'IGEDO'+,PMOCVFIGEDO,,,,La Corregidora,United Kingdom
,16456,Dressel 20,London,London,51.514248,-0.093145,|((corona))Qn''DPRI((palma))|,QNDPRI,,,,,United Kingdom
,16488,Dressel 20,London,London,51.514248,-0.093145,+N|,...N,,,,,United Kingdom
,16489,Dressel 20,London,London,51.514248,-0.093145,|Pnn|,PNN,,,,Alcolea del Río,United Kingdom
,16489,Dressel 20,London,London,51.514248,-0.093145,|Pnn|,PNN,,,,Arva,United Kingdom
,16489,Dressel 20,London,London,51.514248,-0.093145,|Pnn|,PNN,,,,El Tejarillo,United Kingdom
,16489,Dressel 20,London,London,51.514248,-0.093145,|Pnn|,PNN,,,,Tostoneras,United Kingdom
,16490,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,180,300,Alcolea del Río,United Kingdom
,16490,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,180,300,Arva,United Kingdom
,16490,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,180,300,El Tejarillo,United Kingdom
,16490,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,180,300,Tostoneras,United Kingdom
,16491,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,,,Alcolea del Río,United Kingdom
,16491,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,,,Arva,United Kingdom
,16491,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,,,El Tejarillo,United Kingdom
,16491,Dressel 20,London,London,51.514248,-0.093145,|PNN|,PNN,,,,Tostoneras,United Kingdom
,16496,Dressel 20,London,London,51.514248,-0.093145,|PNNAR|,PNNAR,,,,Arva,United Kingdom
,16508,Dressel 20,London,London,51.514248,-0.093145,|S'NR|,SNR,,,,La Catria,United Kingdom
,16523,Dressel 20,London,London,51.514248,-0.093145,"NYMPH, sine imagine",NYMPH,,,,Villaseca,United Kingdom
,16525,Dressel 20,London,London,51.514248,-0.093145,"HOFP, sine imagine",HOFP,,,,,United Kingdom
,16527,Dressel 20,London,London,51.514248,-0.093145,|F'OIAS|,FOIAS,,,,El Sotillo,United Kingdom
