"","id","lat","long","type","site","code","country","locationtype"
"4",15814,55.958056,-4.064722,"Dressel 20","Bar Hill","MMACSV","UK","Military Camp"
"5",16450,55.958056,-4.064722,"Dressel 20","Bar Hill","GNAPCO","UK","Military Camp"
"6",16499,55.958056,-4.064722,"Dressel 20","Bar Hill","SNR","UK","Military Camp"
"7",16778,55.958056,-4.064722,"Dressel 20","Bar Hill","LSPBOEQ","UK","Military Camp"
"8",17083,55.958056,-4.064722,"Dressel 20","Bar Hill","VIRAV","UK","Military Camp"
"9",17084,55.958056,-4.064722,"Dressel 20","Bar Hill","VIRGINENSIA","UK","Military Camp"
"10",17200,55.958056,-4.064722,"Dressel 20","Bar Hill","M","UK","Military Camp"
"11",17205,55.958056,-4.064722,"Dressel 20","Bar Hill","MMC","UK","Military Camp"
"12",17217,55.958056,-4.064722,"Dressel 20","Bar Hill","SA","UK","Military Camp"
"18",15704,55.066667,-3.233333,"Dressel 20","Birrens","LCANTP","UK","Military Camp"
"19",15748,55.066667,-3.233333,"Dressel 20","Birrens","LCFPC","UK","Military Camp"
"20",16372,55.066667,-3.233333,"Dressel 20","Birrens","MMRQ","UK","Military Camp"
"21",16551,55.066667,-3.233333,"Dressel 20","Birrens","DOMS","UK","Military Camp"
"22",16877,55.066667,-3.233333,"Dressel 20","Birrens","SCAVE","UK","Military Camp"
"23",17110,55.066667,-3.233333,"Dressel 20","Birrens","AR","UK","Military Camp"
"24",17197,55.066667,-3.233333,"Dressel 20","Birrens","LFI","UK","Military Camp"
"25",15391,53.216667,-3.833333,"Dressel 20","Caerhûn","GAF","UK","Military Camp"
"26",16018,53.216667,-3.833333,"Dressel 20","Caerhûn","LFO","UK","Military Camp"
"27",16307,53.216667,-3.833333,"Dressel 20","Caerhûn","ALFO","UK","Military Camp"
"28",16617,53.216667,-3.833333,"Dressel 20","Caerhûn","PASSERAR","UK","Military Camp"
"29",16870,53.216667,-3.833333,"Dressel 20","Caerhûn","SCALENSIA","UK","Military Camp"
"30",15386,51.613333,-2.958889,"Dressel 20","Caerleon","MAC","UK","Military Camp"
"31",15393,51.613333,-2.958889,"Dressel 20","Caerleon","GAF","UK","Military Camp"
"32",15450,51.613333,-2.958889,"Dressel 20","Caerleon","LAP","UK","Military Camp"
"33",15531,51.613333,-2.958889,"Dressel 20","Caerleon","MAEMRVS","UK","Military Camp"
"34",15534,51.613333,-2.958889,"Dressel 20","Caerleon","MAEMRVS","UK","Military Camp"
"35",15598,51.613333,-2.958889,"Dressel 20","Caerleon","CANTQVIE","UK","Military Camp"
"36",15605,51.613333,-2.958889,"Dressel 20","Caerleon","CANTQVIETI","UK","Military Camp"
"37",15698,51.613333,-2.958889,"Dressel 20","Caerleon","BELLVC","UK","Military Camp"
"38",15772,51.613333,-2.958889,"Dressel 20","Caerleon","LCM","UK","Military Camp"
"39",15983,51.613333,-2.958889,"Dressel 20","Caerleon","QFC","UK","Military Camp"
"40",15998,51.613333,-2.958889,"Dressel 20","Caerleon","SFE","UK","Military Camp"
"41",16000,51.613333,-2.958889,"Dressel 20","Caerleon","DEF","UK","Military Camp"
"42",16065,51.613333,-2.958889,"Dressel 20","Caerleon","HERMESF","UK","Military Camp"
"43",16217,51.613333,-2.958889,"Dressel 20","Caerleon","IVEP","UK","Military Camp"
"44",16285,51.613333,-2.958889,"Dressel 20","Caerleon","NIMELISSETMELISSE","UK","Military Camp"
"45",16319,51.613333,-2.958889,"Dressel 20","Caerleon","AELFO","UK","Military Camp"
"46",16336,51.613333,-2.958889,"Dressel 20","Caerleon","PLS","UK","Military Camp"
"47",16397,51.613333,-2.958889,"Dressel 20","Caerleon","PMSC","UK","Military Camp"
"48",16438,51.613333,-2.958889,"Dressel 20","Caerleon","IIMINIACRETCAL","UK","Military Camp"
"49",16484,51.613333,-2.958889,"Dressel 20","Caerleon","PNN","UK","Military Camp"
"50",16526,51.613333,-2.958889,"Dressel 20","Caerleon","COI","UK","Military Camp"
"51",16549,51.613333,-2.958889,"Dressel 20","Caerleon","DOM","UK","Military Camp"
"52",16554,51.613333,-2.958889,"Dressel 20","Caerleon","DOMS","UK","Military Camp"
"53",16560,51.613333,-2.958889,"Dressel 20","Caerleon","DO","UK","Military Camp"
"54",16570,51.613333,-2.958889,"Dressel 20","Caerleon","PORODV","UK","Military Camp"
"55",16660,51.613333,-2.958889,"Dressel 20","Caerleon","LQHEDERAS","UK","Military Camp"
"56",16711,51.613333,-2.958889,"Dressel 20","Caerleon","ROM","UK","Military Camp"
"57",16727,51.613333,-2.958889,"Dressel 20","Caerleon","PORPS","UK","Military Camp"
"58",16916,51.613333,-2.958889,"Dressel 20","Caerleon","FSCIMNIANO","UK","Military Camp"
"59",16987,51.613333,-2.958889,"Dressel 20","Caerleon","SEX","UK","Military Camp"
"60",17055,51.613333,-2.958889,"Dressel 20","Caerleon","LVALERITROPHIMI","UK","Military Camp"
"61",17056,51.613333,-2.958889,"Dressel 20","Caerleon","LVALTROPHIMI","UK","Military Camp"
"62",17095,51.613333,-2.958889,"Dressel 20","Caerleon","VIRG","UK","Military Camp"
"66",15430,54.883333,-2.933333,"Dressel 20","Carlisle","PALSAEN","UK","Military Camp"
"67",15558,54.883333,-2.933333,"Dressel 20","Carlisle","PANNIRVFS","UK","Military Camp"
"68",15602,54.883333,-2.933333,"Dressel 20","Carlisle","CANTQVIP","UK","Military Camp"
"69",15864,54.883333,-2.933333,"Dressel 20","Carlisle","SCLT","UK","Military Camp"
"70",16061,54.883333,-2.933333,"Dressel 20","Carlisle","PQHEHE","UK","Military Camp"
"71",16169,54.883333,-2.933333,"Dressel 20","Carlisle","QIMF","UK","Military Camp"
"72",16179,54.883333,-2.933333,"Dressel 20","Carlisle","PIR","UK","Military Camp"
"73",16212,54.883333,-2.933333,"Dressel 20","Carlisle","LIT","UK","Military Camp"
"74",16353,54.883333,-2.933333,"Dressel 20","Carlisle","CALLAS","UK","Military Camp"
"75",16529,54.883333,-2.933333,"Dressel 20","Carlisle","DOMS","UK","Military Camp"
"76",16607,54.883333,-2.933333,"Dressel 20","Carlisle","FPPOR","UK","Military Camp"
"77",16654,54.883333,-2.933333,"Dressel 20","Carlisle","LQS","UK","Military Camp"
"78",16712,54.883333,-2.933333,"Dressel 20","Carlisle","ROMANIPALMA","UK","Military Camp"
"79",16797,54.883333,-2.933333,"Dressel 20","Carlisle","QSP","UK","Military Camp"
"80",16874,54.883333,-2.933333,"Dressel 20","Carlisle","SCA","UK","Military Camp"
"81",17004,54.883333,-2.933333,"Dressel 20","Carlisle","CTYC","UK","Military Camp"
"82",17100,54.883333,-2.933333,"Dressel 20","Carlisle","CALPVRPOT","UK","Military Camp"
"83",17184,54.883333,-2.933333,"Dressel 20","Carlisle","CIA","UK","Military Camp"
"84",17201,54.883333,-2.933333,"Dressel 20","Carlisle","M","UK","Military Camp"
"85",32254,54.883333,-2.933333,"Dressel 20","Carlisle","CANTONIQVIETI","UK","Military Camp"
"86",32255,54.883333,-2.933333,"Dressel 20","Carlisle","CANTONQ","UK","Military Camp"
"87",32256,54.883333,-2.933333,"Dressel 20","Carlisle","QFG","UK","Military Camp"
"88",32257,54.883333,-2.933333,"Dressel 20","Carlisle","DOMS","UK","Military Camp"
"89",32258,54.883333,-2.933333,"Dressel 20","Carlisle","LVC","UK","Military Camp"
"90",33311,54.883333,-2.933333,"Dressel 20","Carlisle","LPLVCA","UK","Military Camp"
"91",33312,54.883333,-2.933333,"Dressel 20","Carlisle","QICSEG","UK","Military Camp"
"92",33313,54.883333,-2.933333,"Dressel 20","Carlisle","ALFO","UK","Military Camp"
"93",33314,54.883333,-2.933333,"Dressel 20","Carlisle","AE","UK","Military Camp"
"94",33315,54.883333,-2.933333,"Dressel 20","Carlisle","QMR","UK","Military Camp"
"95",33316,54.883333,-2.933333,"Dressel 20","Carlisle","DECCA","UK","Military Camp"
"96",33317,54.883333,-2.933333,"Dressel 20","Carlisle","TFAMV","UK","Military Camp"
"105",15380,53.2,-2.916667,"Dressel 20","Chester","AA","UK","Military Camp"
"106",15383,53.2,-2.916667,"Dressel 20","Chester","AAFAAE","UK","Military Camp"
"107",15407,53.2,-2.916667,"Dressel 20","Chester","QAGEMELLI","UK","Military Camp"
"108",15412,53.2,-2.916667,"Dressel 20","Chester","LAGER","UK","Military Camp"
"109",15416,53.2,-2.916667,"Dressel 20","Chester","PORTPAH","UK","Military Camp"
"110",15417,53.2,-2.916667,"Dressel 20","Chester","PORTPAH","UK","Military Camp"
"111",15420,53.2,-2.916667,"Dressel 20","Chester","PAHSCALS","UK","Military Camp"
"112",15455,53.2,-2.916667,"Dressel 20","Chester","PORLAR","UK","Military Camp"
"113",15465,53.2,-2.916667,"Dressel 20","Chester","MAR","UK","Military Camp"
"114",15477,53.2,-2.916667,"Dressel 20","Chester","CAS","UK","Military Camp"
"115",15520,53.2,-2.916667,"Dressel 20","Chester","QAEOPO","UK","Military Camp"
"116",15540,53.2,-2.916667,"Dressel 20","Chester","AGRICOLAE","UK","Military Camp"
"117",15546,53.2,-2.916667,"Dressel 20","Chester","AGRICOLAE","UK","Military Camp"
"118",15551,53.2,-2.916667,"Dressel 20","Chester","CALVI","UK","Military Camp"
"119",15566,53.2,-2.916667,"Dressel 20","Chester","CANTONIQVIETI","UK","Military Camp"
"120",15591,53.2,-2.916667,"Dressel 20","Chester","CANTONIQVIETI","UK","Military Camp"
"121",15616,53.2,-2.916667,"Dressel 20","Chester","QANTRVG","UK","Military Camp"
"122",15621,53.2,-2.916667,"Dressel 20","Chester","LAPAE","UK","Military Camp"
"123",15655,53.2,-2.916667,"Dressel 20","Chester","ATATFTATAF","UK","Military Camp"
"124",15675,53.2,-2.916667,"Dressel 20","Chester","AVMONT","UK","Military Camp"
"125",15758,53.2,-2.916667,"Dressel 20","Chester","PCHO","UK","Military Camp"
"126",15918,53.2,-2.916667,"Dressel 20","Chester","IIIENNIIVL","UK","Military Camp"
"127",15932,53.2,-2.916667,"Dressel 20","Chester","IIIENNIVLHEDERA","UK","Military Camp"
"128",15997,53.2,-2.916667,"Dressel 20","Chester","SF","UK","Military Camp"
"129",16003,53.2,-2.916667,"Dressel 20","Chester","LEFPC","UK","Military Camp"
"130",16039,53.2,-2.916667,"Dressel 20","Chester","MFELICIS","UK","Military Camp"
"131",16083,53.2,-2.916667,"Dressel 20","Chester","QIA","UK","Military Camp"
"132",16112,53.2,-2.916667,"Dressel 20","Chester","MIAPC","UK","Military Camp"
"133",16313,53.2,-2.916667,"Dressel 20","Chester","ALF","UK","Military Camp"
"134",16318,53.2,-2.916667,"Dressel 20","Chester","AELFO","UK","Military Camp"
"135",16321,53.2,-2.916667,"Dressel 20","Chester","CLMFF","UK","Military Camp"
"136",16350,53.2,-2.916667,"Dressel 20","Chester","QMCALLAIDIS","UK","Military Camp"
"137",16354,53.2,-2.916667,"Dressel 20","Chester","QME","UK","Military Camp"
"138",16356,53.2,-2.916667,"Dressel 20","Chester","LMFE","UK","Military Camp"
"139",16362,53.2,-2.916667,"Dressel 20","Chester","CMM","UK","Military Camp"
"140",16381,53.2,-2.916667,"Dressel 20","Chester","QMR","UK","Military Camp"
"141",16404,53.2,-2.916667,"Dressel 20","Chester","LMVE","UK","Military Camp"
"142",16405,53.2,-2.916667,"Dressel 20","Chester","LMVE","UK","Military Camp"
"143",16406,53.2,-2.916667,"Dressel 20","Chester","LMVE","UK","Military Camp"
"144",16479,53.2,-2.916667,"Dressel 20","Chester","PNN","UK","Military Camp"
"145",16618,53.2,-2.916667,"Dressel 20","Chester","PASSERAR","UK","Military Camp"
"146",16700,53.2,-2.916667,"Dressel 20","Chester","ROMANI","UK","Military Camp"
"147",16703,53.2,-2.916667,"Dressel 20","Chester","ROMANI","UK","Military Camp"
"148",16717,53.2,-2.916667,"Dressel 20","Chester","RVFPO","UK","Military Camp"
"149",16754,53.2,-2.916667,"Dressel 20","Chester","MSFPC","UK","Military Camp"
"150",16759,53.2,-2.916667,"Dressel 20","Chester","LSLPAMPHORA","UK","Military Camp"
"151",16768,53.2,-2.916667,"Dressel 20","Chester","MSMACIRGI","UK","Military Camp"
"152",16785,53.2,-2.916667,"Dressel 20","Chester","QSP","UK","Military Camp"
"153",16798,53.2,-2.916667,"Dressel 20","Chester","QSP","UK","Military Camp"
"154",16871,53.2,-2.916667,"Dressel 20","Chester","SCALENSIAGEME","UK","Military Camp"
"155",16876,53.2,-2.916667,"Dressel 20","Chester","SCALCEL","UK","Military Camp"
"156",16887,53.2,-2.916667,"Dressel 20","Chester","FSCIMNIANO","UK","Military Camp"
"157",16888,53.2,-2.916667,"Dressel 20","Chester","FSCIMNIANO","UK","Military Camp"
"158",16907,53.2,-2.916667,"Dressel 20","Chester","FSCIMNIANI","UK","Military Camp"
"159",16938,53.2,-2.916667,"Dressel 20","Chester","SECVND","UK","Military Camp"
"160",16992,53.2,-2.916667,"Dressel 20","Chester","STATIANIENSIA","UK","Military Camp"
"161",17076,53.2,-2.916667,"Dressel 20","Chester","LVIST","UK","Military Camp"
"162",17120,53.2,-2.916667,"Dressel 20","Chester","CVTC","UK","Military Camp"
"163",17187,53.2,-2.916667,"Dressel 20","Chester","COO","UK","Military Camp"
"164",17189,53.2,-2.916667,"Dressel 20","Chester","CS","UK","Military Camp"
"165",17208,53.2,-2.916667,"Dressel 20","Chester","OC","UK","Military Camp"
"166",17214,53.2,-2.916667,"Dressel 20","Chester","R","UK","Military Camp"
"167",17216,53.2,-2.916667,"Dressel 20","Chester","RSV","UK","Military Camp"
"173",15381,51.733333,-1.983333,"Dressel 20","Cirencester","IIAALIM","UK","Military Camp"
"174",15401,51.733333,-1.983333,"Dressel 20","Cirencester","LHEDERAAHEDERAF","UK","Military Camp"
"175",15434,51.733333,-1.983333,"Dressel 20","Cirencester","SALS","UK","Military Camp"
"176",15456,51.733333,-1.983333,"Dressel 20","Cirencester","PORLAR","UK","Military Camp"
"177",15476,51.733333,-1.983333,"Dressel 20","Cirencester","CAS","UK","Military Camp"
"178",15482,51.733333,-1.983333,"Dressel 20","Cirencester","ACIRGIF","UK","Military Camp"
"179",15593,51.733333,-1.983333,"Dressel 20","Cirencester","CANTONIQVIETI","UK","Military Camp"
"180",15635,51.733333,-1.983333,"Dressel 20","Cirencester","PARVA","UK","Military Camp"
"181",15660,51.733333,-1.983333,"Dressel 20","Cirencester","ATSP","UK","Military Camp"
"182",15671,51.733333,-1.983333,"Dressel 20","Cirencester","AVGGGNNNCOLEARIFBA","UK","Military Camp"
"183",15681,51.733333,-1.983333,"Dressel 20","Cirencester","IIAVRHERACLAEPATETFILFBAR","UK","Military Camp"
"184",15682,51.733333,-1.983333,"Dressel 20","Cirencester","LAVIVA","UK","Military Camp"
"185",15691,51.733333,-1.983333,"Dressel 20","Cirencester","BARMASI","UK","Military Camp"
"186",15695,51.733333,-1.983333,"Dressel 20","Cirencester","BELSIL","UK","Military Camp"
"187",15763,51.733333,-1.983333,"Dressel 20","Cirencester","PCI","UK","Military Camp"
"188",15799,51.733333,-1.983333,"Dressel 20","Cirencester","QCRP","UK","Military Camp"
"189",15811,51.733333,-1.983333,"Dressel 20","Cirencester","MMCSAE","UK","Military Camp"
"190",15813,51.733333,-1.983333,"Dressel 20","Cirencester","MMCSAR","UK","Military Camp"
"191",15824,51.733333,-1.983333,"Dressel 20","Cirencester","MMCSR","UK","Military Camp"
"192",15826,51.733333,-1.983333,"Dressel 20","Cirencester","MCS","UK","Military Camp"
"193",15842,51.733333,-1.983333,"Dressel 20","Cirencester","CALPVRNIB","UK","Military Camp"
"194",15849,51.733333,-1.983333,"Dressel 20","Cirencester","IICAMMEL","UK","Military Camp"
"195",15856,51.733333,-1.983333,"Dressel 20","Cirencester","GEMELLI","UK","Military Camp"
"196",15883,51.733333,-1.983333,"Dressel 20","Cirencester","FCVCV","UK","Military Camp"
"197",15946,51.733333,-1.983333,"Dressel 20","Cirencester","QFALBELQFALBETN","UK","Military Camp"
"198",15974,51.733333,-1.983333,"Dressel 20","Cirencester","LFCSENTI","UK","Military Camp"
"199",15989,51.733333,-1.983333,"Dressel 20","Cirencester","SFE","UK","Military Camp"
"200",16016,51.733333,-1.983333,"Dressel 20","Cirencester","LFO","UK","Military Camp"
"201",16027,51.733333,-1.983333,"Dressel 20","Cirencester","PORFS","UK","Military Camp"
"202",16047,51.733333,-1.983333,"Dressel 20","Cirencester","PHILEROF","UK","Military Camp"
"203",16071,51.733333,-1.983333,"Dressel 20","Cirencester","HISPSAENICORONA","UK","Military Camp"
"204",16081,51.733333,-1.983333,"Dressel 20","Cirencester","MIA","UK","Military Camp"
"205",16082,51.733333,-1.983333,"Dressel 20","Cirencester","MIARV","UK","Military Camp"
"206",16087,51.733333,-1.983333,"Dressel 20","Cirencester","QIAFS","UK","Military Camp"
"207",16140,51.733333,-1.983333,"Dressel 20","Cirencester","MIM","UK","Military Camp"
"208",16141,51.733333,-1.983333,"Dressel 20","Cirencester","MIM","UK","Military Camp"
"209",16168,51.733333,-1.983333,"Dressel 20","Cirencester","QIMNHM","UK","Military Camp"
"210",16223,51.733333,-1.983333,"Dressel 20","Cirencester","PIVLICRISPI","UK","Military Camp"
"211",16280,51.733333,-1.983333,"Dressel 20","Cirencester","IMIP","UK","Military Camp"
"212",16281,51.733333,-1.983333,"Dressel 20","Cirencester","LIVEI","UK","Military Camp"
"213",16294,51.733333,-1.983333,"Dressel 20","Cirencester","IIIVNIMEE","UK","Military Camp"
"214",16413,51.733333,-1.983333,"Dressel 20","Cirencester","CMAQOF","UK","Military Camp"
"215",16428,51.733333,-1.983333,"Dressel 20","Cirencester","MAVRI","UK","Military Camp"
"216",16452,51.733333,-1.983333,"Dressel 20","Cirencester","ANAR","UK","Military Camp"
