id,lat,long,type,site,code,country,locationtype
15744,51.514248,-0.093145,Dressel 20,London,LCFPCO,UK,Military Camp
15749,51.514248,-0.093145,Dressel 20,London,LCFPCE,UK,Military Camp
15751,51.514248,-0.093145,Dressel 20,London,LCFP,UK,Military Camp
15753,51.514248,-0.093145,Dressel 20,London,CCII,UK,Military Camp
15764,51.514248,-0.093145,Dressel 20,London,QCL,UK,Military Camp
15781,51.514248,-0.093145,Dressel 20,London,QCR,UK,Military Camp
15792,51.514248,-0.093145,Dressel 20,London,QCR,UK,Military Camp
15795,51.514248,-0.093145,Dressel 20,London,QCRVA,UK,Military Camp
15830,51.514248,-0.093145,Dressel 20,London,LCSOL,UK,Military Camp
15831,51.514248,-0.093145,Dressel 20,London,LCSOL,UK,Military Camp
15833,51.514248,-0.093145,Dressel 20,London,LCSOL,UK,Military Camp
15834,51.514248,-0.093145,Dressel 20,London,LCSOL,UK,Military Camp
15835,51.514248,-0.093145,Dressel 20,London,LCT,UK,Military Camp
15838,51.514248,-0.093145,Dressel 20,London,CALPVRNIB,UK,Military Camp
15841,51.514248,-0.093145,Dressel 20,London,CALPVRNICALPVRN,UK,Military Camp
15843,51.514248,-0.093145,Dressel 20,London,QCALMARSI,UK,Military Camp
15847,51.514248,-0.093145,Dressel 20,London,IICAMILIMELISSI,UK,Military Camp
15852,51.514248,-0.093145,Dressel 20,London,KASTELLANI,UK,Military Camp
15853,51.514248,-0.093145,Dressel 20,London,CASTELANI,UK,Military Camp
15866,51.514248,-0.093145,Dressel 20,London,SCLT,UK,Military Camp
15877,51.514248,-0.093145,Dressel 20,London,QCOCL,UK,Military Camp
15879,51.514248,-0.093145,Dressel 20,London,FCON,UK,Military Camp
15880,51.514248,-0.093145,Dressel 20,London,CCRASSISEMNI,UK,Military Camp
15881,51.514248,-0.093145,Dressel 20,London,CCRASSISEMNI,UK,Military Camp
15904,51.514248,-0.093145,Dressel 20,London,OLMEN,UK,Military Camp
15913,51.514248,-0.093145,Dressel 20,London,CENIHISPSAE,UK,Military Camp
15936,51.514248,-0.093145,Dressel 20,London,ENNIIVL,UK,Military Camp
15939,51.514248,-0.093145,Dressel 20,London,EROTIS,UK,Military Camp
15951,51.514248,-0.093145,Dressel 20,London,CFAV,UK,Military Camp
15952,51.514248,-0.093145,Dressel 20,London,CFAV,UK,Military Camp
15957,51.514248,-0.093145,Dressel 20,London,LFC,UK,Military Camp
15959,51.514248,-0.093145,Dressel 20,London,LFCCOL,UK,Military Camp
15963,51.514248,-0.093145,Dressel 20,London,LFCCVCAT,UK,Military Camp
15965,51.514248,-0.093145,Dressel 20,London,LFCCVFCN,UK,Military Camp
15976,51.514248,-0.093145,Dressel 20,London,LFCRFTCNVFIHEDERA,UK,Military Camp
16009,51.514248,-0.093145,Dressel 20,London,QFG,UK,Military Camp
16011,51.514248,-0.093145,Dressel 20,London,QFVL,UK,Military Camp
16014,51.514248,-0.093145,Dressel 20,London,MFN,UK,Military Camp
16031,51.514248,-0.093145,Dressel 20,London,CFSAII,UK,Military Camp
16032,51.514248,-0.093145,Dressel 20,London,QFV,UK,Military Camp
16034,51.514248,-0.093145,Dressel 20,London,CFVA,UK,Military Camp
16036,51.514248,-0.093145,Dressel 20,London,FAVSTINNIB,UK,Military Camp
16042,51.514248,-0.093145,Dressel 20,London,FIRMISAE,UK,Military Camp
16043,51.514248,-0.093145,Dressel 20,London,MFLAVITITVRI,UK,Military Camp
16046,51.514248,-0.093145,Dressel 20,London,GALLICI,UK,Military Camp
16048,51.514248,-0.093145,Dressel 20,London,PHILO,UK,Military Camp
16053,51.514248,-0.093145,Dressel 20,London,PHILO,UK,Military Camp
16054,51.514248,-0.093145,Dressel 20,London,PHILO,UK,Military Camp
16055,51.514248,-0.093145,Dressel 20,London,PHOEBI,UK,Military Camp
16067,51.514248,-0.093145,Dressel 20,London,HILARI,UK,Military Camp
16074,51.514248,-0.093145,Dressel 20,London,HISPSAENICORONA,UK,Military Camp
16089,51.514248,-0.093145,Dressel 20,London,QIAFS,UK,Military Camp
16097,51.514248,-0.093145,Dressel 20,London,QIAS,UK,Military Camp
16099,51.514248,-0.093145,Dressel 20,London,QIAS,UK,Military Camp
16102,51.514248,-0.093145,Dressel 20,London,GIALB,UK,Military Camp
16130,51.514248,-0.093145,Dressel 20,London,MIM,UK,Military Camp
16132,51.514248,-0.093145,Dressel 20,London,MIM,UK,Military Camp
16133,51.514248,-0.093145,Dressel 20,London,MIM,UK,Military Camp
16134,51.514248,-0.093145,Dressel 20,London,MI,UK,Military Camp
16135,51.514248,-0.093145,Dressel 20,London,MIM,UK,Military Camp
16143,51.514248,-0.093145,Dressel 20,London,MIM,UK,Military Camp
16144,51.514248,-0.093145,Dressel 20,London,MIM,UK,Military Camp
16147,51.514248,-0.093145,Dressel 20,London,MIMOPSI,UK,Military Camp
16160,51.514248,-0.093145,Dressel 20,London,QIMFN,UK,Military Camp
16163,51.514248,-0.093145,Dressel 20,London,QIMOFP,UK,Military Camp
16167,51.514248,-0.093145,Dressel 20,London,QIMFN,UK,Military Camp
16171,51.514248,-0.093145,Dressel 20,London,FIPC,UK,Military Camp
16177,51.514248,-0.093145,Dressel 20,London,CIREXOF,UK,Military Camp
16180,51.514248,-0.093145,Dressel 20,London,PIROPPIROIP,UK,Military Camp
16181,51.514248,-0.093145,Dressel 20,London,PIRP,UK,Military Camp
16182,51.514248,-0.093145,Dressel 20,London,SIR,UK,Military Camp
16184,51.514248,-0.093145,Dressel 20,London,SIREXOFANI,UK,Military Camp
16185,51.514248,-0.093145,Dressel 20,London,AIS,UK,Military Camp
16203,51.514248,-0.093145,Dressel 20,London,LIT,UK,Military Camp
16219,51.514248,-0.093145,Dressel 20,London,CIVII,UK,Military Camp
16220,51.514248,-0.093145,Dressel 20,London,CIVR,UK,Military Camp
16225,51.514248,-0.093145,Dressel 20,London,PIVLICRISPI,UK,Military Camp
16227,51.514248,-0.093145,Dressel 20,London,CIVLISVRI,UK,Military Camp
16228,51.514248,-0.093145,Dressel 20,London,CIVLI,UK,Military Camp
16231,51.514248,-0.093145,Dressel 20,London,IVLTEREN,UK,Military Camp
16244,51.514248,-0.093145,Dressel 20,London,LIVNIMELISSI,UK,Military Camp
16245,51.514248,-0.093145,Dressel 20,London,LIVNIMELISSI,UK,Military Camp
16268,51.514248,-0.093145,Dressel 20,London,LHEDERAIVNIMELISSI,UK,Military Camp
16274,51.514248,-0.093145,Dressel 20,London,LIVNIMELISSP,UK,Military Camp
16287,51.514248,-0.093145,Dressel 20,London,IIIVNIHEDERAMELISSIEMELISSEHEDERA,UK,Military Camp
16289,51.514248,-0.093145,Dressel 20,London,ELISSILISSEHEDERA,UK,Military Camp
16290,51.514248,-0.093145,Dressel 20,London,IIIVNIMELETMELI,UK,Military Camp
16291,51.514248,-0.093145,Dressel 20,London,IIIVNIMELISSIETMELISSEHEDERA,UK,Military Camp
16306,51.514248,-0.093145,Dressel 20,London,MLFIDI,UK,Military Camp
16308,51.514248,-0.093145,Dressel 20,London,ALFO,UK,Military Camp
16314,51.514248,-0.093145,Dressel 20,London,ALFO,UK,Military Camp
16326,51.514248,-0.093145,Dressel 20,London,CLPVHEDERA,UK,Military Camp
16328,51.514248,-0.093145,Dressel 20,London,CLPVHEDERA,UK,Military Camp
16333,51.514248,-0.093145,Dressel 20,London,HLQ,UK,Military Camp
16355,51.514248,-0.093145,Dressel 20,London,VM,UK,Military Camp
16358,51.514248,-0.093145,Dressel 20,London,PMFRPO,UK,Military Camp
16360,51.514248,-0.093145,Dressel 20,London,PORPMH,UK,Military Camp
16373,51.514248,-0.093145,Dressel 20,London,PMR,UK,Military Camp
16374,51.514248,-0.093145,Dressel 20,London,QMR,UK,Military Camp
16387,51.514248,-0.093145,Dressel 20,London,QMR,UK,Military Camp
16391,51.514248,-0.093145,Dressel 20,London,QMR,UK,Military Camp
16392,51.514248,-0.093145,Dressel 20,London,QMR,UK,Military Camp
16400,51.514248,-0.093145,Dressel 20,London,QMS,UK,Military Camp
16401,51.514248,-0.093145,Dressel 20,London,PALMAGMTPALMA,UK,Military Camp
16408,51.514248,-0.093145,Dressel 20,London,LMVE,UK,Military Camp
16412,51.514248,-0.093145,Dressel 20,London,LMVE,UK,Military Camp
16414,51.514248,-0.093145,Dressel 20,London,MANIMV,UK,Military Camp
16418,51.514248,-0.093145,Dressel 20,London,PMANILISVPE,UK,Military Camp
16419,51.514248,-0.093145,Dressel 20,London,PMANILISVPE,UK,Military Camp
16420,51.514248,-0.093145,Dressel 20,London,PMANISV,UK,Military Camp
16421,51.514248,-0.093145,Dressel 20,London,PMANSV,UK,Military Camp
16425,51.514248,-0.093145,Dressel 20,London,CMARSIL,UK,Military Camp
16429,51.514248,-0.093145,Dressel 20,London,MAVRI,UK,Military Camp
16430,51.514248,-0.093145,Dressel 20,London,MVR,UK,Military Camp
16432,51.514248,-0.093145,Dressel 20,London,IIIMINICIOR,UK,Military Camp
16440,51.514248,-0.093145,Dressel 20,London,PMOCVFIGEDO,UK,Military Camp
16456,51.514248,-0.093145,Dressel 20,London,CORONAQNDPRIPALMA,UK,Military Camp
16488,51.514248,-0.093145,Dressel 20,London,N,UK,Military Camp
16489,51.514248,-0.093145,Dressel 20,London,PNN,UK,Military Camp
16490,51.514248,-0.093145,Dressel 20,London,PNN,UK,Military Camp
16491,51.514248,-0.093145,Dressel 20,London,PNN,UK,Military Camp
16496,51.514248,-0.093145,Dressel 20,London,PNNAR,UK,Military Camp
16508,51.514248,-0.093145,Dressel 20,London,SNR,UK,Military Camp
16523,51.514248,-0.093145,Dressel 20,London,NYMPH,UK,Military Camp
16525,51.514248,-0.093145,Dressel 20,London,HOFP,UK,Military Camp
16527,51.514248,-0.093145,Dressel 20,London,FOIAS,UK,Military Camp
16564,51.514248,-0.093145,Dressel 20,London,POROCODV,UK,Military Camp
16565,51.514248,-0.093145,Dressel 20,London,POROCODV,UK,Military Camp
16569,51.514248,-0.093145,Dressel 20,London,POROD,UK,Military Camp
16572,51.514248,-0.093145,Dressel 20,London,PORDV,UK,Military Camp
16579,51.514248,-0.093145,Dressel 20,London,FOP,UK,Military Camp
16580,51.514248,-0.093145,Dressel 20,London,OPTA,UK,Military Camp
16581,51.514248,-0.093145,Dressel 20,London,OPTATI,UK,Military Camp
16583,51.514248,-0.093145,Dressel 20,London,OPTATI,UK,Military Camp
16585,51.514248,-0.093145,Dressel 20,London,PP,UK,Military Camp
16586,51.514248,-0.093145,Dressel 20,London,APCF,UK,Military Camp
16613,51.514248,-0.093145,Dressel 20,London,PORCPR,UK,Military Camp
16616,51.514248,-0.093145,Dressel 20,London,FPS,UK,Military Camp
16619,51.514248,-0.093145,Dressel 20,London,PASSERAR,UK,Military Camp
16620,51.514248,-0.093145,Dressel 20,London,PASSERAR,UK,Military Camp
16628,51.514248,-0.093145,Dressel 20,London,PONTICI,UK,Military Camp
16629,51.514248,-0.093145,Dressel 20,London,PONTICI,UK,Military Camp
16633,51.514248,-0.093145,Dressel 20,London,PORRO,UK,Military Camp
16634,51.514248,-0.093145,Dressel 20,London,PRIM,UK,Military Camp
16639,51.514248,-0.093145,Dressel 20,London,PIQIALP,UK,Military Camp
16647,51.514248,-0.093145,Dressel 20,London,PQFF,UK,Military Camp
16656,51.514248,-0.093145,Dressel 20,London,LHEDERAQHEDERASHEDERA,UK,Military Camp
16667,51.514248,-0.093145,Dressel 20,London,LQS,UK,Military Camp
16682,51.514248,-0.093145,Dressel 20,London,NR,UK,Military Camp
16684,51.514248,-0.093145,Dressel 20,London,GRADOS,UK,Military Camp
16698,51.514248,-0.093145,Dressel 20,London,ROMANI,UK,Military Camp
16708,51.514248,-0.093145,Dressel 20,London,ROMANI,UK,Military Camp
16709,51.514248,-0.093145,Dressel 20,London,ROMA,UK,Military Camp
16713,51.514248,-0.093145,Dressel 20,London,ROMANIPALMA,UK,Military Camp
16715,51.514248,-0.093145,Dressel 20,London,ROMANIPALMA,UK,Military Camp
16719,51.514248,-0.093145,Dressel 20,London,RVFIPO,UK,Military Camp
16721,51.514248,-0.093145,Dressel 20,London,RVFINIATITAE,UK,Military Camp
16734,51.514248,-0.093145,Dressel 20,London,GSA,UK,Military Camp
16735,51.514248,-0.093145,Dressel 20,London,GSAP,UK,Military Camp
16736,51.514248,-0.093145,Dressel 20,London,PSA,UK,Military Camp
16749,51.514248,-0.093145,Dressel 20,London,PSAVI,UK,Military Camp
16764,51.514248,-0.093145,Dressel 20,London,LSLVPI,UK,Military Camp
16777,51.514248,-0.093145,Dressel 20,London,GSP,UK,Military Camp
16787,51.514248,-0.093145,Dressel 20,London,QSP,UK,Military Camp
16789,51.514248,-0.093145,Dressel 20,London,QSP,UK,Military Camp
16790,51.514248,-0.093145,Dressel 20,London,QSP,UK,Military Camp
16793,51.514248,-0.093145,Dressel 20,London,SP,UK,Military Camp
16800,51.514248,-0.093145,Dressel 20,London,RSRIMFRER,UK,Military Camp
16803,51.514248,-0.093145,Dressel 20,London,LSS,UK,Military Camp
16804,51.514248,-0.093145,Dressel 20,London,LSSEX,UK,Military Camp
16809,51.514248,-0.093145,Dressel 20,London,PORPSOPORPSC,UK,Military Camp
16812,51.514248,-0.093145,Dressel 20,London,SAENIANI,UK,Military Camp
16818,51.514248,-0.093145,Dressel 20,London,SAENIANS,UK,Military Camp
16824,51.514248,-0.093145,Dressel 20,London,ASAEN,UK,Military Camp
16825,51.514248,-0.093145,Dressel 20,London,ASAENI,UK,Military Camp
16835,51.514248,-0.093145,Dressel 20,London,SATVRNI,UK,Military Camp
16840,51.514248,-0.093145,Dressel 20,London,SAN,UK,Military Camp
16847,51.514248,-0.093145,Dressel 20,London,SATVRNI,UK,Military Camp
16863,51.514248,-0.093145,Dressel 20,London,EXOFQRF,UK,Military Camp
16867,51.514248,-0.093145,Dressel 20,London,SCALENSIA,UK,Military Camp
16880,51.514248,-0.093145,Dressel 20,London,SCALENSIAACCI,UK,Military Camp
16881,51.514248,-0.093145,Dressel 20,London,SCALENSIAACCI,UK,Military Camp
16890,51.514248,-0.093145,Dressel 20,London,FSCIMNIANO,UK,Military Camp
16935,51.514248,-0.093145,Dressel 20,London,SCOROBRES,UK,Military Camp
16939,51.514248,-0.093145,Dressel 20,London,LSERSENC,UK,Military Camp
16947,51.514248,-0.093145,Dressel 20,London,CSEMPPOLYCL,UK,Military Camp
16948,51.514248,-0.093145,Dressel 20,London,CSEMPOL,UK,Military Camp
16952,51.514248,-0.093145,Dressel 20,London,CSEMPOL,UK,Military Camp
16953,51.514248,-0.093145,Dressel 20,London,CSEMPPOL,UK,Military Camp
16954,51.514248,-0.093145,Dressel 20,London,CSEMPOL,UK,Military Camp
16959,51.514248,-0.093145,Dressel 20,London,CSEMP,UK,Military Camp
16960,51.514248,-0.093145,Dressel 20,London,CSEMPOLICLITI,UK,Military Camp
16961,51.514248,-0.093145,Dressel 20,London,CSEMPPOL,UK,Military Camp
16973,51.514248,-0.093145,Dressel 20,London,POLICLITI,UK,Military Camp
16974,51.514248,-0.093145,Dressel 20,London,POLYCLITI,UK,Military Camp
16981,51.514248,-0.093145,Dressel 20,London,SERVILILVPI,UK,Military Camp
16994,51.514248,-0.093145,Dressel 20,London,CSTERPAVLLINI,UK,Military Camp
16995,51.514248,-0.093145,Dressel 20,London,CSTERPAVLLINI,UK,Military Camp
16997,51.514248,-0.093145,Dressel 20,London,SVAVIS,UK,Military Camp
16999,51.514248,-0.093145,Dressel 20,London,SVRVS,UK,Military Camp
17001,51.514248,-0.093145,Dressel 20,London,STPR,UK,Military Camp
17002,51.514248,-0.093145,Dressel 20,London,STPR,UK,Military Camp
17010,51.514248,-0.093145,Dressel 20,London,THALLI,UK,Military Camp
17015,51.514248,-0.093145,Dressel 20,London,LVA,UK,Military Camp
17036,51.514248,-0.093145,Dressel 20,London,CVV,UK,Military Camp
17043,51.514248,-0.093145,Dressel 20,London,VALERI,UK,Military Camp
17044,51.514248,-0.093145,Dressel 20,London,LVALERROR,UK,Military Camp
17045,51.514248,-0.093145,Dressel 20,London,LVALERTER,UK,Military Camp
17048,51.514248,-0.093145,Dressel 20,London,FORTTVNATIM,UK,Military Camp
17052,51.514248,-0.093145,Dressel 20,London,LVALERITROPHIMI,UK,Military Camp
17053,51.514248,-0.093145,Dressel 20,London,LVALTROPHIMI,UK,Military Camp
17058,51.514248,-0.093145,Dressel 20,London,LVTROPHIMI,UK,Military Camp
17067,51.514248,-0.093145,Dressel 20,London,SAENIANBSVENNR,UK,Military Camp
17068,51.514248,-0.093145,Dressel 20,London,VENVSTI,UK,Military Camp
17071,51.514248,-0.093145,Dressel 20,London,LVIBR,UK,Military Camp
17077,51.514248,-0.093145,Dressel 20,London,VIBIOR,UK,Military Camp
17105,51.514248,-0.093145,Dressel 20,London,VRITILIL,UK,Military Camp
17108,51.514248,-0.093145,Dressel 20,London,AMPPLPS,UK,Military Camp
17111,51.514248,-0.093145,Dressel 20,London,C,UK,Military Camp
17112,51.514248,-0.093145,Dressel 20,London,C,UK,Military Camp
17121,51.514248,-0.093145,Dressel 20,London,DFIA,UK,Military Camp
17123,51.514248,-0.093145,Dressel 20,London,E,UK,Military Camp
17127,51.514248,-0.093145,Dressel 20,London,IHNA,UK,Military Camp
17144,51.514248,-0.093145,Dressel 20,London,PEP,UK,Military Camp
17150,51.514248,-0.093145,Dressel 20,London,PVIII,UK,Military Camp
17160,51.514248,-0.093145,Dressel 20,London,S,UK,Military Camp
17161,51.514248,-0.093145,Dressel 20,London,SA,UK,Military Camp
17163,51.514248,-0.093145,Dressel 20,London,SIALI,UK,Military Camp
17164,51.514248,-0.093145,Dressel 20,London,SIN,UK,Military Camp
17168,51.514248,-0.093145,Dressel 20,London,VFV,UK,Military Camp
20655,51.514248,-0.093145,Dressel 20,London,LASTELLAMI,UK,Military Camp
20704,51.514248,-0.093145,Dressel 20,London,QNDPRI,UK,Military Camp
20705,51.514248,-0.093145,Dressel 20,London,QSP,UK,Military Camp
28278,51.514248,-0.093145,Dressel 20,London,QNDPRI,UK,Military Camp
28313,51.514248,-0.093145,Dressel 20,London,PMANISVP,UK,Military Camp
15389,51.662222,-4.064722,Dressel 20,Loughor,GAF,UK,Military Camp
15396,51.662222,-4.064722,Dressel 20,Loughor,GAF,UK,Military Camp
15554,51.662222,-4.064722,Dressel 20,Loughor,CANNIRVFINI,UK,Military Camp
15600,51.662222,-4.064722,Dressel 20,Loughor,CANTOQVIE,UK,Military Camp
16343,51.662222,-4.064722,Dressel 20,Loughor,LSPECVLAEFCPM,UK,Military Camp
16250,54.133333,-0.8,Dressel 20,Malton,IIIVNIMELISSETMELISSE,UK,Military Camp
15604,53.5,-2.216667,Dressel 20,Manchester,ANTOCQVIIT,UK,Military Camp
16409,53.5,-2.216667,Dressel 20,Manchester,LMVE,UK,Military Camp
16680,53.5,-2.216667,Dressel 20,Manchester,QNTI,UK,Military Camp
17157,53.5,-2.216667,Dressel 20,Manchester,Q,UK,Military Camp
16195,54.7,-3.5,Dressel 20,Maryport,LIT,UK,Military Camp
15794,51.656111,-3.802222,Dressel 20,Neath,CR,UK,Military Camp
15570,53.066667,-1.216667,Dressel 20,Newstead,CANTONQ,UK,Military Camp
15755,53.066667,-1.216667,Dressel 20,Newstead,MCFRI,UK,Military Camp
15756,53.066667,-1.216667,Dressel 20,Newstead,PCFCLBE,UK,Military Camp
15774,53.066667,-1.216667,Dressel 20,Newstead,FCMA,UK,Military Camp
15820,53.066667,-1.216667,Dressel 20,Newstead,MMCSVR,UK,Military Camp
16125,53.066667,-1.216667,Dressel 20,Newstead,MIM,UK,Military Camp
16174,53.066667,-1.216667,Dressel 20,Newstead,LIQ,UK,Military Camp
16312,53.066667,-1.216667,Dressel 20,Newstead,ALFO,UK,Military Camp
16422,53.066667,-1.216667,Dressel 20,Newstead,CMARISILVANI,UK,Military Camp
16426,53.066667,-1.216667,Dressel 20,Newstead,FMA,UK,Military Camp
16441,53.066667,-1.216667,Dressel 20,Newstead,MON,UK,Military Camp
16538,53.066667,-1.216667,Dressel 20,Newstead,DOMS,UK,Military Camp
16561,53.066667,-1.216667,Dressel 20,Newstead,BOPI,UK,Military Camp
16631,53.066667,-1.216667,Dressel 20,Newstead,POR,UK,Military Camp
16668,53.066667,-1.216667,Dressel 20,Newstead,LQS,UK,Military Camp
16801,53.066667,-1.216667,Dressel 20,Newstead,FSS,UK,Military Camp
16802,53.066667,-1.216667,Dressel 20,Newstead,PORGSS,UK,Military Camp
16982,53.066667,-1.216667,Dressel 20,Newstead,SERB,UK,Military Camp
