AreaTitle,AmphoraIdentifier,AmphoricTypeTitle,SimplifiedTranscription,FullTranscription,FindingPlaceLongitude,FindingPlaceLatitude,FindingPlaceTitle,ProductionPlaceTitle,ProductionPlaceLatitude,ProductionPlaceLongitude,CountryTitle,,,,
Mainz,18989,Dressel 20,GIALB,|GIA^LB|,8.279096,49.984188,Mainz,Malpica,37.671559,-5.20847,Germany,,,,
Mainz,18990,Dressel 20,GIALB,|GIA^LB',8.279096,49.984188,Hilton II, 1981.,Malpica,37.671559,-5.20847,Germany,,,
Mainz,18991,Dressel 20,GIALB,[GI]A^LB|,8.279096,49.984188,"Flache 5, 1. Planum, Bl.54, Fdst.-Nr.37; lesefunde, 10.2.1998.",Malpica,37.671559,-5.20847,Germany,,,,
Mainz,18992,Dressel 20,MIAPS,|M·I·A·P·S|,8.279096,49.984188,09/04/86,,,,Germany,,,,
Mainz,18994,Dressel 20,CIB,[C]IB|,8.279096,49.984188,Baugrube Neckermann, 1966.,Peñaflor,37.70557,-5.348518,Germany,,,
Mainz,18995,Dressel 20,LIH,|L·I{·/·}H|,8.279096,49.984188,Villa oberhalb der Bahn,,,,Germany,,,,
Mainz,18996,Dressel 20,MIM,|M·I·M|,8.279096,49.984188,"Pavillon 21, strasse bei; a. 1910.",La Catria,37.648779,-5.506146,Germany,,,,
Mainz,18996,Dressel 20,MIM,|M·I·M|,8.279096,49.984188,"Pavillon 21, strasse bei; a. 1910.",Peñaflor,37.70557,-5.348518,Germany,,,,
Mainz,18997,Dressel 20,MIM,|M·I·M|,8.279096,49.984188,"Bau 406; sek.: Bauschuttkippe St. Johann-Kisselberg, 7.5.1991.",La Catria,37.648779,-5.506146,Germany,,,,
Mainz,18997,Dressel 20,MIM,|M·I·M|,8.279096,49.984188,"Bau 406; sek.: Bauschuttkippe St. Johann-Kisselberg, 7.5.1991.",Peñaflor,37.70557,-5.348518,Germany,,,,
Mainz,18998,Dressel 20,MIM,|M·I·M|,8.279096,49.984188,-6m, a. 14.2.1905.,La Catria,37.648779,-5.506146,Germany,,,
Mainz,18998,Dressel 20,MIM,|M·I·M|,8.279096,49.984188,-6m, a. 14.2.1905.,Peñaflor,37.70557,-5.348518,Germany,,,
Mainz,18999,Dressel 20,MIM,|MIM|,8.279096,49.984188,Kanalgraben Grundstück Wagner, 3.8.1962.,La Catria,37.648779,-5.506146,Germany,,,
Mainz,18999,Dressel 20,MIM,|MIM|,8.279096,49.984188,Kanalgraben Grundstück Wagner, 3.8.1962.,Peñaflor,37.70557,-5.348518,Germany,,,
Mainz,19000,Dressel 20,MIM,|MIM|,8.279096,49.984188,a. 1968.,La Catria,37.648779,-5.506146,Germany,,,,
Mainz,19000,Dressel 20,MIM,|MIM|,8.279096,49.984188,a. 1968.,Peñaflor,37.70557,-5.348518,Germany,,,,
Mainz,19001,Dressel 20,MIM,|MIM|,8.279096,49.984188,Oberenzahlbacher Weg, a. 4.1.1930.,La Catria,37.648779,-5.506146,Germany,,,
Mainz,19001,Dressel 20,MIM,|MIM|,8.279096,49.984188,Oberenzahlbacher Weg, a. 4.1.1930.,Peñaflor,37.70557,-5.348518,Germany,,,
Mainz,19002,Dressel 20,QIMFN,|QIM!fN|,8.279096,49.984188,a.1967,Malpica,37.671559,-5.20847,Germany,,,,
Mainz,19003,Dressel 20,SIR,|S·I·R|,8.279096,49.984188,Unterhaus-Vorgelände, Lesefund, a. 1990.,,,,Germany,,
Mainz,19004,Dressel 20,LIT,[L]I·T|,8.279096,49.984188,a.28.5.1904.,,,,Germany,,,,
Mainz,19005,Dressel 20,LIV,LIV|,8.279096,49.984188,Hilton II, 1981/1982.,,,,Germany,,,
Mainz,19006,Dressel 20,LIVNIMELISSI,|LIVNIM/|ELIS·SI',8.279096,49.984188,Eisener Turm/Heiliggeist, 20.2.1972.,Las Delicias,37.585951,-5.088429,Germany,,,
Mainz,19007,Dressel 20,LIVNIMELISSI,L·IVNI|/|MELISSI|,8.279096,49.984188,Hilton II, 1981/1982.,Arva,37.623647,-5.604665,Germany,,,
Mainz,19008,Dressel 20,LIVNIMELISSI,"LIVNIMELISSI, sine imagine",8.279096,49.984188,Mainz,Las Delicias,37.585951,-5.088429,Germany,,,,
Mainz,19009,Dressel 20,LIVNIMELISSICI,|LI[VNI]·ME|/|LISSICI|,8.279096,49.984188,Mainz,Las Delicias,37.585951,-5.088429,Germany,,,,
Mainz,19010,Dressel 20,LIVNIMELISSICI,[LIVN]IME|/[ELIS]SICI|,8.279096,49.984188,Scnitt 7, Grube am Südostende, a. 1957.,Las Delicias,37.585951,-5.088429,Germany,,
Mainz,19011,Dressel 20,IIIVNIMELISSIETMELISSE,|IIIVN·MELISSI|/|ETMELISSE|,8.279096,49.984188,1965/1966.,Itálica,37.441422,-6.044948,Germany,,,,
Mainz,19012,Dressel 20,IIIVNIMELISSIETMELISSE,|I'I'I'VN^I·MELISSI|/|ET'MEL'I'S'S'E'|,8.279096,49.984188,Lesefunde,26/04/93,Itálica,37.441422,-6.044948,Germany,,,
Mainz,19014,Dressel 20,IIIVNIMELISSIETMELISSE,[III]V'N^IMELIS'S'I'|/[ET]M'E'L'[IS]SE|,8.279096,49.984188,13/10/92,Itálica,37.441422,-6.044948,Germany,,,,
Mainz,19015,Dressel 20,IIIVNIMELISSIETMELISSE,|I'IIVN^IM^ELISSI|/|E'TMEL'I'SSE·|,8.279096,49.984188,IBIS-Hotel, a. 1987,Itálica,37.441422,-6.044948,Germany,,,
Mainz,19016,Dressel 20,IIIVNIMELISSIETMELISSE,|I'[II]V'N^I·M^E[LIS]SI|/|E'TMELISSE·|,8.279096,49.984188,12.3.1961.,Itálica,37.441422,-6.044948,Germany,,,,
Mainz,19017,Dressel 20,IIIVNIMELISSIETMELISSE,[IIIVNI]ME'LISSI/[ET]M'ELISSE·,8.279096,49.984188,"Brand, am",Itálica,37.441422,-6.044948,Germany,,,,
Mainz,19018,Dressel 20,IIIVNIMELISSIETMELISSE,[IIIVNIME]LISSI|/[ETMELI]SSE·|,8.279096,49.984188,sek.: Bauschuttdeponie Budenheim, a.1987,Itálica,37.441422,-6.044948,Germany,,,
Mainz,19019,Dressel 20,IIIVNIMELISSIETMELISSE,[IIIVNIMELISSI]E'T'|/[ME]LIS'S'E'·|,8.279096,49.984188,sek.: Bauschuttdeponie Rheinhessen, Mai-Juli 1998.,Itálica,37.441422,-6.044948,Germany,,,
Mainz,19021,Dressel 20,IVCVNDI,|IVCV^N^DI|,8.279096,49.984188,1938-01-01,Las Delicias,37.585951,-5.088429,Germany,,,,
Mainz,19022,Dressel 20,SALALFO,|SAL·ALFO|,8.279096,49.984188,Steinbruch, 3.1.1903.,La Catria,37.648779,-5.506146,Germany,,,
Mainz,19023,Dressel 20,LLI,|L·L·I|,8.279096,49.984188,"aus einem der Schalmalseiten der Klosterkirche naheliegenden Schacht, -7m; 4-6.2.1905.",,,,Germany,,,,
Mainz,19024,Dressel 20,IICLM,|IIC·L·M|,8.279096,49.984188,a. 1984.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19025,Dressel 20,TMCOR,[T]M·COR|,8.279096,49.984188,Pavillon 20, a. 1911.,,,,Germany,,,
Mainz,19026,Dressel 20,MMCSNOR,|MM{C·}SNOR|,8.279096,49.984188,a. 1994.,,,,Germany,,,,
Mainz,19027,Dressel 20,GMMF,[G]M·M·F|,8.279096,49.984188,a. 1992.,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Mainz,19028,Dressel 20,QMR,|QMR|,8.279096,49.984188,"Hilton II; sek.: Halde Mainz-Laubenheim, 70er/80er Jahre.",,,,Germany,,,,
Mainz,19029,Dressel 20,PMS,|PMS,8.279096,49.984188,Maria Waerd-Schule,1992-01-01,,,,Germany,,,
Mainz,19029,Dressel 20,PMS,|P·M·S,8.279096,49.984188,Maria Waerd-Schule,1992-01-01,,,,Germany,,,
Mainz,19032,Dressel 20,PMANILSVP,|PM^A^N^I^L·SVP|,8.279096,49.984188,Hopfengartenstrasse,1956-05-01,,,,Germany,,,
Mainz,19033,Dressel 20,CMARSILVANI,C·M^A^RsV^A^N^I|,8.279096,49.984188,Steinbruch, 3.1.1903.,El Temple,37.809123,-4.967047,Germany,,,
Mainz,19034,Dressel 20,MAVRI,|M^AVRI|,8.279096,49.984188,Binding-Brauerei, 1.5.1967.,La Corregidora,37.772275,-5.162394,Germany,,,
Mainz,19035,Dressel 20,CAISENINI,|C^A^SIENIN^I,8.279096,49.984188,"Parkhochhaus,-6m; Herbst 1963.",La Corregidora,37.772275,-5.162394,Germany,,,,
Mainz,19035,Dressel 20,MAVRI,M^A'V'[RI],8.279096,49.984188,"Parkhochhaus,-6m; Herbst 1963.",La Corregidora,37.772275,-5.162394,Germany,,,,
Mainz,19037,Dressel 20,FIGMED,|FIGMED|,8.279096,49.984188,Hilton II, sek.: Bauschuttdeponie.,Arva,37.623647,-5.604665,Germany,,,
Mainz,19038,Dressel 20,MEDIANE,|M^ED^IAN^E|,8.279096,49.984188,Lesefunde Bereich A Nr.9, 6-14.10.1994.,,,,Germany,,,
Mainz,19039,Dressel 20,IIMINIC...,[|IM^I^N^IC'+,8.279096,49.984188,Pavillon 7, a. 1911.,,,,Germany,,,
Mainz,19040,Dressel 20,PNN,|PNN|,8.279096,49.984188,a. 1974.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19040,Dressel 20,PNN,|PNN|,8.279096,49.984188,a. 1974.,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19040,Dressel 20,PNN,|PNN|,8.279096,49.984188,a. 1974.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19040,Dressel 20,PNN,|PNN|,8.279096,49.984188,a. 1974.,Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19041,Dressel 20,PNN,|·PNN·|,8.279096,49.984188,13.8.1960.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19041,Dressel 20,PNN,|·PNN·|,8.279096,49.984188,13.8.1960.,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19041,Dressel 20,PNN,|·PNN·|,8.279096,49.984188,13.8.1960.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19041,Dressel 20,PNN,|·PNN·|,8.279096,49.984188,13.8.1960.,Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19042,Dressel 20,PNN,|PNN|,8.279096,49.984188,Lesefund,1992-07-01,Alcolea del Río,37.615812,-5.668155,Germany,,,
Mainz,19042,Dressel 20,PNN,|PNN|,8.279096,49.984188,Lesefund,1992-07-01,Arva,37.623647,-5.604665,Germany,,,
Mainz,19042,Dressel 20,PNN,|PNN|,8.279096,49.984188,Lesefund,1992-07-01,El Tejarillo,37.61618,-5.644928,Germany,,,
Mainz,19042,Dressel 20,PNN,|PNN|,8.279096,49.984188,Lesefund,1992-07-01,Tostoneras,37.612696,-5.60742,Germany,,,
Mainz,19043,Dressel 20,PNN,|P·N·N|,8.279096,49.984188,"Fl. Süd, Pl.2; 6.9.1996",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19043,Dressel 20,PNN,|P·N·N|,8.279096,49.984188,"Fl. Süd, Pl.2; 6.9.1996",Arva,37.623647,-5.604665,Germany,,,,
Mainz,19043,Dressel 20,PNN,|P·N·N|,8.279096,49.984188,"Fl. Süd, Pl.2; 6.9.1996",El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19043,Dressel 20,PNN,|P·N·N|,8.279096,49.984188,"Fl. Süd, Pl.2; 6.9.1996",Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19044,Dressel 20,PNN,P'NN|,8.279096,49.984188,Lesefunde, 5.2.1988.,Alcolea del Río,37.615812,-5.668155,Germany,,,
Mainz,19044,Dressel 20,PNN,P'NN|,8.279096,49.984188,Lesefunde, 5.2.1988.,Arva,37.623647,-5.604665,Germany,,,
Mainz,19044,Dressel 20,PNN,P'NN|,8.279096,49.984188,Lesefunde, 5.2.1988.,El Tejarillo,37.61618,-5.644928,Germany,,,
Mainz,19044,Dressel 20,PNN,P'NN|,8.279096,49.984188,Lesefunde, 5.2.1988.,Tostoneras,37.612696,-5.60742,Germany,,,
Mainz,19045,Dressel 20,PNNF,|PNNF|,8.279096,49.984188,Eisener Turm, Ende 50er Jahre.,Alcolea del Río,37.615812,-5.668155,Germany,,,
Mainz,19045,Dressel 20,PNNF,|PNNF|,8.279096,49.984188,Eisener Turm, Ende 50er Jahre.,Arva,37.623647,-5.604665,Germany,,,
Mainz,19045,Dressel 20,PNNF,|PNNF|,8.279096,49.984188,Eisener Turm, Ende 50er Jahre.,El Tejarillo,37.61618,-5.644928,Germany,,,
Mainz,19045,Dressel 20,PNNF,|PNNF|,8.279096,49.984188,Eisener Turm, Ende 50er Jahre.,Tostoneras,37.612696,-5.60742,Germany,,,
Mainz,19046,Dressel 20,PNNF,|PNN^F|,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19046,Dressel 20,PNNF,|PNN^F|,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",Arva,37.623647,-5.604665,Germany,,,,
Mainz,19046,Dressel 20,PNNF,|PNN^F|,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19046,Dressel 20,PNNF,|PNN^F|,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19047,Dressel 20,PNNF,|PNN^F,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19047,Dressel 20,PNNF,|PNN^F,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",Arva,37.623647,-5.604665,Germany,,,,
Mainz,19047,Dressel 20,PNNF,|PNN^F,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19047,Dressel 20,PNNF,|PNN^F,8.279096,49.984188,"Fl. N, Grube 41; 2.9.1996.",Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|P'N'NF',8.279096,49.984188,a. 1982.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|P'N'NF',8.279096,49.984188,a. 1982.,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|P'N'NF',8.279096,49.984188,a. 1982.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|P'N'NF',8.279096,49.984188,a. 1982.,Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|PN'NF'|,8.279096,49.984188,a. 1982.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|PN'NF'|,8.279096,49.984188,a. 1982.,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|PN'NF'|,8.279096,49.984188,a. 1982.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19048,Dressel 20,PNNF,|PN'NF'|,8.279096,49.984188,a. 1982.,Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|[P]NN'|,8.279096,49.984188,a. 1986.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|[P]NN'|,8.279096,49.984188,a. 1986.,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|[P]NN'|,8.279096,49.984188,a. 1986.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|[P]NN'|,8.279096,49.984188,a. 1986.,Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|P'N'N'[-]|,8.279096,49.984188,a. 1986.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|P'N'N'[-]|,8.279096,49.984188,a. 1986.,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|P'N'N'[-]|,8.279096,49.984188,a. 1986.,El Tejarillo,37.61618,-5.644928,Germany,,,,
Mainz,19050,Dressel 20,PNN?,|P'N'N'[-]|,8.279096,49.984188,a. 1986.,Tostoneras,37.612696,-5.60742,Germany,,,,
Mainz,19052,Dressel 20,PNNN,PNNN|,8.279096,49.984188,Hilton II, komplex 132, a. 1981/82.,,,,Germany,,
Mainz,19053,Dressel 20,SNRP,"SNRP, sine imagine",8.279096,49.984188,Parkhaus, Fassbrunnen, 24.11.1963.,La Catria,37.648779,-5.506146,Germany,,
Mainz,19054,Dressel 20,SEXNR,|SEXNR|,8.279096,49.984188,"Binding, 8; 8.11.1973.",La Catria,37.648779,-5.506146,Germany,,,,
Mainz,19055,Dressel 20,PORODV,|PORODV|,8.279096,49.984188,24.12.1989.,Haza del Olivo,37.661787,-5.486442,Germany,,,,
Mainz,19055,Dressel 20,PORODV,|PORODV|,8.279096,49.984188,24.12.1989.,La Catria,37.648779,-5.506146,Germany,,,,
Mainz,19056,Dressel 20,OPBATI,|OPBAT^I|,8.279096,49.984188,Lesefund Fl.1, 1988.,,,,Germany,,,
Mainz,19057,Dressel 20,OPTATI,|OPTA^T^I|,8.279096,49.984188,Bau 606, a. 1984.,,,,Germany,,,
Mainz,19058,Dressel 20,OPTATI,|OPTATI|,8.279096,49.984188,Eisener Turm/Heiliggeist, 20.2.1972.,,,,Germany,,,
Mainz,19059,Dressel 20,APECO,|APE'CO|,8.279096,49.984188,Hilton II, a. 1981,,,,Germany,,,
Mainz,19060,Dressel 20,APECO?,[APE]CO|,8.279096,49.984188,Bl. 1,1998-06-01,,,,Germany,,,
Mainz,19061,Dressel 20,PORCPRE?,[POR[C·P^R'·E'|,8.279096,49.984188,Lesefund, a. 1988,,,,Germany,,,
Mainz,19062,Dressel 20,FPATERNI,|FPATERNI·|,8.279096,49.984188,Hilton II, komplex 132, a. 1981/82.,Guadajoz,37.581745,-5.669186,Germany,,
Mainz,19063,Dressel 20,FPATERNI,|F·PAT|/|ERNI|,8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19064,Dressel 20,POLYCLITI,|POLYCLT^I|,8.279096,49.984188,a. 1968.,,,,Germany,,,,
Mainz,19065,Dressel 20,PROBI,|PROBI|,8.279096,49.984188,Kanalgraben,03/08/62,,,,Germany,,,
Mainz,19351,Dressel 20,PROSPHORI,sine imagine,8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19352,Dressel 20,LQS,|L·Q·S|,8.279096,49.984188,Steinbruch, 16.6.1908.,Alcolea del Río,37.615812,-5.668155,Germany,,,
Mainz,19353,Dressel 20,PQTIAFLA,|PQT'IAFLA|,8.279096,49.984188,Steinbruch,03/01/03,,,,Germany,,,
Mainz,19354,Dressel 20,QVINT,[QVINT|,8.279096,49.984188,Fundamentgrabugen,11/01/28,,,,Germany,,,
Mainz,19356,Dressel 20,QSC,|QSC|,8.279096,49.984188,Brunnenanlage, 1910.,Cortijo del Romero,37.72246,-5.245671,Germany,,,
Mainz,19357,Dressel 20,LSLS,|LSLS|,8.279096,49.984188,aus der unterstenSchlammschicht,31/10/13,,,,Germany,,,
Mainz,19358,Dressel 20,LSLVPI,|L·S·LVPI|,8.279096,49.984188,- 6m,15/02/05,La María,37.674854,-5.451432,Germany,,,
Mainz,19359,Dressel 20,MSNAR,|M·SN·A^R|,8.279096,49.984188,Tiefgaragenbau zwischen Bau 701 und 705/706, 5.5.1987.,,,,Germany,,,
Mainz,19360,Dressel 20,MSNAR,M·SN·AR',8.279096,49.984188,"Bau Tietz; -4,5 m.; 24.9.1906.",,,,Germany,,,,
Mainz,19361,Dressel 20,MSP,|MSP|,8.279096,49.984188,a. 1992.,Guadajoz,37.581745,-5.669186,Germany,,,,
Mainz,19363,Dressel 20,QSP,|Q·S'P|,8.279096,49.984188,St. Emmeran,,,,Germany,,,,
Mainz,19364,Dressel 20,QSP,[Q·SP],8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19365,Dressel 20,QSP,|Q·S'P',8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19366,Dressel 20,LSSEX,"LSSEX, sine imagine",8.279096,49.984188,Garten des Klosters zu Dalheim,Sevilla,37.389076,-5.984443,Germany,,,,
Mainz,19367,Dressel 20,PMVSC,|P'M^VSC|,8.279096,49.984188,"Fl.2, unter Kellerboden, Alte Universitätsstrasse, 9; März, 1993.",,,,Germany,,,,
Mainz,19368,Dressel 20,CSEMAI,|CSEMAI|,8.279096,49.984188,Israelitischer Friedhof, 21.7.1910.,,,,Germany,,,
Mainz,19369,Dressel 20,MSEMPHEL,|MS^EM^PH^E^L|,8.279096,49.984188,Fundamente des Vorbaues, 25.1.1910.,,,,Germany,,,
Mainz,19370,Dressel 20,CSEM...,|C·SE^M*,8.279096,49.984188,Flacher Leitungsgraben.,,,,Germany,,,,
Mainz,19371,Dressel 20,CSEMPOL,|CSE'MPOL|,8.279096,49.984188,"Am Steinbruch; Keller; Lesefunde beim Baggern, 1990.",,,,Germany,,,,
Mainz,19372,Dressel 20,CSEMPOLYC...,|C'SE^MPOLYC*,8.279096,49.984188,"in den oberen Schichten. Aufdeckung eines Bassins, zu einem römischen Badezimmer gehörig; 10.3.1932..",,,,Germany,,,,
Mainz,19374,Dressel 20,CASTELANI,|CA'ST^E^LA^N^I|,8.279096,49.984188,Flachsmarkt, Pfeiler II, 6.1.1904.,El Temple,37.809123,-4.967047,Germany,,
Mainz,19375,Dressel 20,SNR?,|S'N[R],8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19376,Dressel 20,CENHISPSAE,|CEN^IH^ISPSA^E|,8.279096,49.984188,Lesefund,1992-01-01,huerta del río,37.660348,-5.507948,Germany,,,
Mainz,19377,Dressel 20,CENHISPSAE,|CEN^H''[ISPSAE],8.279096,49.984188,"Lesefunde Grabgarten 13, Bl. 1, Juni 1998",huerta del río,37.660348,-5.507948,Germany,,,,
Mainz,19378,Dressel 20,SALS,|SALS|,8.279096,49.984188,Kästrich 67/69,Arva,37.623647,-5.604665,Germany,,,,
Mainz,19379,Dressel 20,SAMIS,|SAMIS|,8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19380,Dressel 20,SAXOFERREO,|SAXOF!·E'R'R'E'O',8.279096,49.984188,"aus 39, Bl. 1, Juni 1998.",Arva,37.623647,-5.604665,Germany,,,,
Mainz,19380,Dressel 20,SAXOFERREO,|SAXOF!·E'R'R'E'O',8.279096,49.984188,"aus 39, Bl. 1, Juni 1998.",Huerta de Belén,37.720746,-5.292363,Germany,,,,
Mainz,19381,Dressel 20,SAXOFERREO,[S]AXO<FERR'O',8.279096,49.984188,"Bereich CG; Südprofil 23, Bl. 69, Nr. 781; 30.8.1993.",Arva,37.623647,-5.604665,Germany,,,,
Mainz,19381,Dressel 20,SAXOFERREO,[S]AXO<FERR'O',8.279096,49.984188,"Bereich CG; Südprofil 23, Bl. 69, Nr. 781; 30.8.1993.",Huerta de Belén,37.720746,-5.292363,Germany,,,,
Mainz,19382,Dressel 20,SLTSAXIFERRI,|S·L·T·SAXI^FER[RI],8.279096,49.984188,"Baugrube Bau 101, 1954/55",,,,Germany,,,,
Mainz,19383,Dressel 20,SCALENSIA,|SCA^LENSIA',8.279096,49.984188,Lesefunde,1994-10-01,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,
Mainz,19384,Dressel 20,SCALENSIA?,|SCA^LE'N^S^I^A',8.279096,49.984188,aus Strasse 133 bei ehemaligem Schnorrenbergerschem Garten, 6.10.1919.,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,
Mainz,19385,Dressel 20,FSCIMNIANO,|FSCIM|/|NIAN'O|,8.279096,49.984188,Am Brand,Las Delicias,37.585951,-5.088429,Germany,,,,
Mainz,19386,Dressel 20,FSCIMNIANO,|FSCIM|/|NIANO|,8.279096,49.984188,"Fl. Nord, Pl. 1+2; 11.9.1996.",Las Delicias,37.585951,-5.088429,Germany,,,,
Mainz,19387,Dressel 20,SECVNDI,|SECVNDI|,8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19388,Dressel 20,SER,|SER|,8.279096,49.984188,Mainz,,,,Germany,,,,
Mainz,19389,Dressel 20,SER,|SER|,8.279096,49.984188,"-3,5m; 2.12.1939.",,,,Germany,,,,
Mainz,19390,Dressel 20,VRITTIER,|V^RI^TT^I^ER|,8.279096,49.984188,Maschinenhaus, 5.4.1957.,,,,Germany,,,
Mainz,19391,Dressel 20,TELEPH,|TELE$PH$|,8.279096,49.984188,Pavillon 19, 1911.,,,,Germany,,,
Mainz,19392,Dressel 20,CVVA?,|C·V[VA],8.279096,49.984188,Heereestrasse,Barranco del Picacho,37.766491,-5.125061,Germany,,,,
Mainz,19392,Dressel 20,CVVA?,|C·V[VA],8.279096,49.984188,Heereestrasse,Dehesilla,37.769188,-5.112333,Germany,,,,
Mainz,19392,Dressel 20,CVVA?,|C·V[VA],8.279096,49.984188,Heereestrasse,La Estrella,37.780204,-5.109427,Germany,,,,
Mainz,19393,Dressel 20,POPVLI,|POPV·L'[I],8.279096,49.984188,"gemauerter Keller, südwestlich der Chirurgie; 1966/67.",,,,Germany,,,,
Mainz,19393,Dressel 20,PORTO,+POR[TO],8.279096,49.984188,"gemauerter Keller, südwestlich der Chirurgie; 1966/67.",,,,Germany,,,,
Mainz,19393,Dressel 20,QVINT,|Q'VI^NT|,8.279096,49.984188,"gemauerter Keller, südwestlich der Chirurgie; 1966/67.",,,,Germany,,,,
Mainz,19394,Dressel 20,LVALTROPHIMI?,|LV^A^L'T^ROP^H^I'M^I'|,8.279096,49.984188,Graben, a. 1910.,Arva,37.623647,-5.604665,Germany,,,
Mainz,19395,Dressel 20,PVALFAVSSCOR,|PV^A^LFA^V^S'[S]COR|,8.279096,49.984188,hinter der Militärbäckerei in der Rheinallee (Nr. 111),05/02/02,,,,Germany,,,
Mainz,19396,Dressel 20,...VFAVSTI...?,+V'FAVSTI+,8.279096,49.984188,-5-6 m.., 21.2.1905.,,,,Germany,,,
Mainz,19397,Dressel 20,LVALTROPHIMI,[LVALT]R'OP^H^IM^I|,8.279096,49.984188,Chattenstrasse,1956-05-01,Arva,37.623647,-5.604665,Germany,,,
Mainz,19398,Dressel 20,LVALVIT,|L·V^A^LV^I^T|,8.279096,49.984188,Neubau an der Flachsmarktstrasse, 6.9.1970.,,,,Germany,,,
Mainz,19399,Dressel 20,LVALVIT,|L·V^A^L·V|,8.279096,49.984188,8.4.1930.,,,,Germany,,,,
Mainz,19400,Dressel 20,LVIST,|LVIST|,8.279096,49.984188,Abfallgrube am Ende der Ludwigs- und Viktoriastrasse, 10.11.1926.,,,,Germany,,,
Mainz,19401,Dressel 20,VIBIO,[V]IBIO|,8.279096,49.984188,a. 1971.,,,,Germany,,,,
Mainz,19402,Dressel 20,VIRG,|VIRG|,8.279096,49.984188,"155/1, Lesefund; Januar/April 1987.",Villar de Brenes,37.536615,-5.900952,Germany,,,,
Mainz,19403,Dressel 20,VIRAV,[VIR·AV],8.279096,49.984188,Bau 606, 1984/85.,Villar de Brenes,37.536615,-5.900952,Germany,,,
Mainz,19404,Dressel 20,VIRII,[V]IRII|,8.279096,49.984188,1965/66.,Villar de Brenes,37.536615,-5.900952,Germany,,,,
Mainz,19405,Dressel 20,...A,+A|,8.279096,49.984188,"Koblenzer Strasse; Flur 3; Römisches Gráberfeld, Bl.5, Nr. 5; 10.8.1989. ",,,,Germany,,,,
